game_id,season,week,week_normalized,home_team_id,away_team_id,home_score,away_score,point_spread,total_points,home_win,neutral_site,conference_game,temperature,wind_speed,is_dome,home_hist_games_played,home_hist_ppg,home_hist_papg,home_hist_ypg,home_hist_turnover_pg,home_hist_win_pct,home_hist_home_games,home_hist_home_ppg,home_hist_home_papg,home_hist_home_win_pct,home_hist_away_games,home_hist_away_ppg,home_hist_away_papg,home_hist_away_win_pct,home_hist_home_away_ppg_diff,away_hist_games_played,away_hist_ppg,away_hist_papg,away_hist_ypg,away_hist_turnover_pg,away_hist_win_pct,away_hist_home_games,away_hist_home_ppg,away_hist_home_papg,away_hist_home_win_pct,away_hist_away_games,away_hist_away_ppg,away_hist_away_papg,away_hist_away_win_pct,away_hist_home_away_ppg_diff,odds_opening_spread,odds_latest_spread,odds_opening_total,odds_latest_total,odds_opening_ml_home,odds_latest_ml_home,odds_opening_ml_away,odds_latest_ml_away,odds_spread_movement,odds_total_movement,odds_spread_movement_abs,odds_total_movement_abs,odds_spread_movement_significant,odds_total_movement_significant,odds_spread_movement_sig_direction,odds_total_movement_sig_direction,home_drive_total_drives,home_drive_ppd,home_drive_ypd,home_drive_plays_per_drive,home_drive_seconds_per_drive,home_drive_scoring_pct,home_drive_redzone_pct,home_drive_three_and_out_pct,home_drive_explosive_drive_pct,home_drive_def_ppd,home_drive_def_ypd,home_drive_def_scoring_pct,home_drive_def_three_and_out_forced,away_drive_total_drives,away_drive_ppd,away_drive_ypd,away_drive_plays_per_drive,away_drive_seconds_per_drive,away_drive_scoring_pct,away_drive_redzone_pct,away_drive_three_and_out_pct,away_drive_explosive_drive_pct,away_drive_def_ppd,away_drive_def_ypd,away_drive_def_scoring_pct,away_drive_def_three_and_out_forced,ppg_differential,papg_differential,win_pct_differential,ppd_differential,scoring_pct_differential,venue_ppg_differential,venue_win_pct_differential,combined_home_advantage,day_of_week,is_primetime,home_rest_days,away_rest_days,home_coming_off_bye,away_coming_off_bye,rest_advantage,home_recent_win_pct,home_recent_ppg,home_recent_papg,home_recent_margin,away_recent_win_pct,away_recent_ppg,away_recent_papg,away_recent_margin,recent_form_differential
401772828,2025,1,0.045454545454545456,30,29,26,10,-16,36,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-4.5,44.5,44.5,-145.0,-210.0,0,0,-2.0,-2.0,2.0,2.0,1,1,-2.0,-2.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,10,0,0,0,0.5,21.0,21.0,0.0,0.5,21.0,21.0,0.0,0.0
401772829,2025,1,0.045454545454545456,5,4,16,17,1,33,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,47.5,47.5,225.0,180.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,10,0,0,0,0.5,21.0,21.0,0.0,0.5,21.0,21.0,0.0,0.0
401772830,2025,1,0.045454545454545456,1,27,20,23,3,43,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-1.5,47.5,47.5,115.0,-110.0,0,0,-4.0,0.0,4.0,0.0,1,0,-4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,10,0,0,0,0.5,21.0,21.0,0.0,0.5,21.0,21.0,0.0,0.0
401772831,2025,1,0.045454545454545456,26,25,13,17,4,30,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,44.5,44.5,120.0,105.0,0,0,-1.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,10,0,0,0,0.5,21.0,21.0,0.0,0.5,21.0,21.0,0.0,0.0
401772832,2025,1,0.045454545454545456,7,10,20,12,-8,32,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.5,-9.5,43.5,43.5,-425.0,-500.0,0,0,-1.0,2.0,1.0,2.0,0,1,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,10,0,0,0,0.5,21.0,21.0,0.0,0.5,21.0,21.0,0.0,0.0
401772918,2025,1,0.045454545454545456,2,33,41,40,-1,81,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,1.5,51.5,51.5,-120.0,100.0,0,0,3.0,0.0,3.0,0.0,1,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,10,0,0,0,0.5,21.0,21.0,0.0,0.5,21.0,21.0,0.0,0.0
401772715,2025,2,0.09090909090909091,34,27,19,20,1,39,0,0,0,0,0,1,1.0,9.0,14.0,265.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,14.0,0.0,0.0,1.0,23.0,20.0,260.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,20.0,1.0,0.0,-1.5,-2.5,42.5,42.5,-125.0,-155.0,0,0,-1.0,-3.0,1.0,3.0,0,1,0.0,-3.0,72,1.0,26.666666666666668,6.666666666666667,209.44444444444446,0.3333333333333333,0,0.2222222222222222,0.5555555555555556,1.5555555555555556,31.444444444444443,0.2222222222222222,0.2222222222222222,80,2.7,27.0,5.8,148.8,0.4,0,0.4,0.6,2.3,37.9,0.4,0.2,14.0,6.0,1.0,1.7000000000000002,0.06666666666666671,23.0,1.0,0.0,3,1,8,8,0,0,0,0.0,9.0,14.0,-5.0,1.0,23.0,20.0,3.0,-8.0
401772724,2025,2,0.09090909090909091,10,14,19,33,14,52,0,0,0,0,0,0,1.0,12.0,20.0,133.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,20.0,0.0,0.0,1.0,14.0,9.0,296.0,1.0,1.0,1.0,14.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,40.5,40.5,190.0,200.0,0,0,0.0,-2.0,0.0,2.0,0,1,0.0,-2.0,112,0.8571428571428571,6.214285714285714,4.214285714285714,120.28571428571429,0.2857142857142857,0,0.35714285714285715,0.21428571428571427,1.4285714285714286,24.5,0.2857142857142857,0.2857142857142857,72,1.5555555555555556,31.444444444444443,6.333333333333333,190.55555555555554,0.2222222222222222,0,0.2222222222222222,0.7777777777777778,1.0,26.666666666666668,0.3333333333333333,0.2222222222222222,2.0,-11.0,1.0,0.6984126984126985,-0.06349206349206349,0.0,0.0,0.0,2,0,7,7,0,0,0,0.0,12.0,20.0,-8.0,1.0,14.0,9.0,5.0,-13.0
401772725,2025,2,0.09090909090909091,4,30,31,27,-4,58,1,0,0,0,0,0,1.0,17.0,16.0,141.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,1.0,0.0,1.0,26.0,10.0,378.0,1.0,1.0,1.0,26.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.5,-3.5,50.5,50.5,-185.0,-200.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,80,1.7,15.2,5.0,145.1,0.3,0,0.6,0.2,2.0,31.8,0.3,0.4,80,2.6,31.6,6.7,186.0,0.6,0,0.3,0.6,1.0,27.6,0.2,0.2,9.0,-6.0,0.0,0.9000000000000001,0.3,0.0,0.0,0.0,2,0,7,7,0,0,0,1.0,17.0,16.0,1.0,1.0,26.0,10.0,16.0,-15.0
401772726,2025,2,0.09090909090909091,33,5,41,17,-24,58,1,0,0,0,0,0,1.0,40.0,41.0,432.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,41.0,0.0,0.0,1.0,16.0,17.0,327.0,2.0,0.0,1.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,-12.5,46.5,46.5,-750.0,-800.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,88,3.727272727272727,38.81818181818182,4.7272727272727275,137.36363636363637,0.6363636363636364,0,0.36363636363636365,0.6363636363636364,3.6666666666666665,42.833333333333336,0.6666666666666666,0.16666666666666666,80,2.0,31.8,7.3,214.9,0.3,0,0.4,0.7,1.7,15.2,0.3,0.6,-24.0,-24.0,0.0,-1.727272727272727,-0.33636363636363636,0.0,0.0,0.0,2,0,7,7,0,0,0,0.0,40.0,41.0,-1.0,0.0,16.0,17.0,-1.0,0.0
