game_id,season,week,date,home_team_id,away_team_id,home_score,away_score,neutral_site,completed,is_home,points_scored,points_allowed,win,point_differential,total_yards,passing_yards,rushing_yards,turnovers,first_downs,third_down_conversions,third_down_attempts,penalties,penalty_yards,vegas_spread_home,vegas_total,vegas_spread,covered_spread,went_over,third_down_pct,points_scored_roll3,points_allowed_roll3,point_differential_roll3,total_yards_roll3,passing_yards_roll3,rushing_yards_roll3,turnovers_roll3,first_downs_roll3,third_down_pct_roll3,penalties_roll3,penalty_yards_roll3,points_scored_roll5,points_allowed_roll5,point_differential_roll5,total_yards_roll5,passing_yards_roll5,rushing_yards_roll5,turnovers_roll5,first_downs_roll5,third_down_pct_roll5,penalties_roll5,penalty_yards_roll5,points_scored_roll10,points_allowed_roll10,point_differential_roll10,total_yards_roll10,passing_yards_roll10,rushing_yards_roll10,turnovers_roll10,first_downs_roll10,third_down_pct_roll10,penalties_roll10,penalty_yards_roll10,win_pct_roll3,win_pct_roll5,win_pct_roll10,ats_pct_roll3,over_pct_roll3,ats_pct_roll5,over_pct_roll5,ats_pct_roll10,over_pct_roll10,points_scored_lag1,points_allowed_lag1,point_differential_lag1,win_lag1,total_yards_lag1,points_scored_lag2,points_allowed_lag2,point_differential_lag2,win_lag2,total_yards_lag2,winning_streak,losing_streak,opp_win_pct,opp_points_scored_avg,opp_points_allowed_avg,opp_total_yards_avg,rest_days,season_progress,team_id
401547751,2023,19,2024-01-15 21:30:00+00:00,2,23,31,17,0,1,1,31,17,1,14,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,31.0,17.0,14.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,31.0,17.0,14.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,31.0,17.0,14.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,1,0,0.5,22.0,22.0,330.0,7.0,1.0555555555555556,2
401547758,2023,20,2024-01-21 23:30:00+00:00,2,12,24,27,0,1,1,24,27,0,-3,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,27.5,22.0,5.5,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,27.5,22.0,5.5,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,27.5,22.0,5.5,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,31.0,17.0,14.0,1.0,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,0,1,1.0,26.0,7.0,330.0,6.0,1.1111111111111112,2
401547749,2023,19,2024-01-13 21:30:00+00:00,34,5,45,14,0,1,0,14,45,0,-31,330.0,220.0,110.0,2,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,14.0,45.0,-31.0,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,14.0,45.0,-31.0,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,14.0,45.0,-31.0,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,0,1,0.5,22.0,22.0,330.0,7.0,1.0555555555555556,5
401547752,2023,19,2024-01-14 21:30:00+00:00,6,9,32,48,0,1,1,32,48,0,-16,330.0,220.0,110.0,2,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,32.0,48.0,-16.0,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,32.0,48.0,-16.0,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,32.0,48.0,-16.0,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,0,1,0.5,22.0,22.0,330.0,7.0,1.0555555555555556,6
401547753,2023,19,2024-01-15 01:15:00+00:00,8,14,24,23,0,1,1,24,23,1,1,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,24.0,23.0,1.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,24.0,23.0,1.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,24.0,23.0,1.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,1,0,0.5,22.0,22.0,330.0,7.0,1.0555555555555556,8
401547757,2023,20,2024-01-21 20:00:00+00:00,8,27,31,23,0,1,1,31,23,1,8,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,27.5,23.0,4.5,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,27.5,23.0,4.5,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,27.5,23.0,4.5,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,24.0,23.0,1.0,1.0,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,2,0,1.0,32.0,9.0,330.0,6.0,1.1111111111111112,8
401547380,2023,21,2024-01-28 23:30:00+00:00,25,8,34,31,0,1,0,31,34,0,-3,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,28.666666666666668,26.666666666666668,2.0,330.0,220.0,110.0,0.3333333333333333,20.0,0.4,6.0,50.0,28.666666666666668,26.666666666666668,2.0,330.0,220.0,110.0,0.3333333333333333,20.0,0.4,6.0,50.0,28.666666666666668,26.666666666666668,2.0,330.0,220.0,110.0,0.3333333333333333,20.0,0.4,6.0,50.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,31.0,23.0,8.0,1.0,330.0,24.0,23.0,1.0,1.0,330.0,0,1,1.0,24.0,21.0,330.0,7.0,1.1666666666666667,8
401547752,2023,19,2024-01-14 21:30:00+00:00,6,9,32,48,0,1,0,48,32,1,16,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,48.0,32.0,16.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,48.0,32.0,16.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,48.0,32.0,16.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,1,0,0.5,22.0,22.0,330.0,7.0,1.0555555555555556,9
401547756,2023,20,2024-01-21 01:15:00+00:00,25,9,24,21,0,1,0,21,24,0,-3,330.0,220.0,110.0,2,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,34.5,28.0,6.5,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,34.5,28.0,6.5,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,34.5,28.0,6.5,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,48.0,32.0,16.0,1.0,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,0,1,0.5,22.0,22.0,330.0,6.0,1.1111111111111112,9
401547750,2023,19,2024-01-14 01:00:00+00:00,12,15,26,7,0,1,1,26,7,1,19,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,26.0,7.0,19.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,26.0,7.0,19.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,26.0,7.0,19.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,1,0,0.5,22.0,22.0,330.0,7.0,1.0555555555555556,12
401547758,2023,20,2024-01-21 23:30:00+00:00,2,12,24,27,0,1,0,27,24,1,3,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,26.5,15.5,11.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,26.5,15.5,11.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,26.5,15.5,11.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,26.0,7.0,19.0,1.0,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,2,0,1.0,31.0,17.0,330.0,7.0,1.1111111111111112,12
401547379,2023,21,2024-01-28 20:00:00+00:00,33,12,10,17,0,1,0,17,10,1,7,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,23.333333333333332,13.666666666666666,9.666666666666666,330.0,220.0,110.0,0.6666666666666666,20.0,0.4,6.0,50.0,23.333333333333332,13.666666666666666,9.666666666666666,330.0,220.0,110.0,0.6666666666666666,20.0,0.4,6.0,50.0,23.333333333333332,13.666666666666666,9.666666666666666,330.0,220.0,110.0,0.6666666666666666,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,27.0,24.0,3.0,1.0,330.0,26.0,7.0,19.0,1.0,330.0,3,0,1.0,34.0,10.0,330.0,6.0,1.1666666666666667,12
401547378,2023,22,2024-02-11 23:30:00+00:00,12,25,25,22,1,1,1,25,22,1,3,330.0,220.0,110.0,2,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,23.0,18.666666666666668,4.333333333333333,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,23.75,15.75,8.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,23.75,15.75,8.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,17.0,10.0,7.0,1.0,330.0,27.0,24.0,3.0,1.0,330.0,4,0,1.0,29.0,26.0,330.0,14.0,1.2222222222222223,12
401547753,2023,19,2024-01-15 01:15:00+00:00,8,14,24,23,0,1,0,23,24,0,-1,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,23.0,24.0,-1.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,23.0,24.0,-1.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,23.0,24.0,-1.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,0,1,0.5,22.0,22.0,330.0,7.0,1.0555555555555556,14
401547750,2023,19,2024-01-14 01:00:00+00:00,12,15,26,7,0,1,0,7,26,0,-19,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,7.0,26.0,-19.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,7.0,26.0,-19.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,7.0,26.0,-19.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,0,1,0.5,22.0,22.0,330.0,7.0,1.0555555555555556,15
401547754,2023,19,2024-01-16 01:15:00+00:00,27,21,32,9,0,1,0,9,32,0,-23,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,9.0,32.0,-23.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,9.0,32.0,-23.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,9.0,32.0,-23.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,0,1,0.5,22.0,22.0,330.0,7.0,1.0555555555555556,21
401547751,2023,19,2024-01-15 21:30:00+00:00,2,23,31,17,0,1,0,17,31,0,-14,330.0,220.0,110.0,2,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,17.0,31.0,-14.0,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,17.0,31.0,-14.0,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,17.0,31.0,-14.0,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,0,1,0.5,22.0,22.0,330.0,7.0,1.0555555555555556,23
401547756,2023,20,2024-01-21 01:15:00+00:00,25,9,24,21,0,1,1,24,21,1,3,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,24.0,21.0,3.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,24.0,21.0,3.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,24.0,21.0,3.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,1,0,1.0,48.0,32.0,330.0,7.0,1.1111111111111112,25
401547380,2023,21,2024-01-28 23:30:00+00:00,25,8,34,31,0,1,1,34,31,1,3,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,29.0,26.0,3.0,330.0,220.0,110.0,0.5,20.0,0.4,6.0,50.0,29.0,26.0,3.0,330.0,220.0,110.0,0.5,20.0,0.4,6.0,50.0,29.0,26.0,3.0,330.0,220.0,110.0,0.5,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,24.0,21.0,3.0,1.0,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,2,0,1.0,27.5,23.0,330.0,7.0,1.1666666666666667,25
401547378,2023,22,2024-02-11 23:30:00+00:00,12,25,25,22,1,1,0,22,25,0,-3,330.0,220.0,110.0,2,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,26.666666666666668,25.666666666666668,1.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,26.666666666666668,25.666666666666668,1.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,26.666666666666668,25.666666666666668,1.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,34.0,31.0,3.0,1.0,330.0,24.0,21.0,3.0,1.0,330.0,0,1,1.0,23.333333333333332,13.666666666666666,330.0,14.0,1.2222222222222223,25
401547754,2023,19,2024-01-16 01:15:00+00:00,27,21,32,9,0,1,1,32,9,1,23,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,32.0,9.0,23.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,32.0,9.0,23.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,32.0,9.0,23.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,1,0,0.5,22.0,22.0,330.0,7.0,1.0555555555555556,27
401547757,2023,20,2024-01-21 20:00:00+00:00,8,27,31,23,0,1,0,23,31,0,-8,330.0,220.0,110.0,2,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,27.5,20.0,7.5,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,27.5,20.0,7.5,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,27.5,20.0,7.5,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,32.0,9.0,23.0,1.0,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,0,1,1.0,24.0,23.0,330.0,5.0,1.1111111111111112,27
401547755,2023,20,2024-01-20 21:30:00+00:00,33,34,34,10,0,1,1,34,10,1,24,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,34.0,10.0,24.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,34.0,10.0,24.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,34.0,10.0,24.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,1,0,1.0,45.0,14.0,330.0,7.0,1.1111111111111112,33
401547379,2023,21,2024-01-28 20:00:00+00:00,33,12,10,17,0,1,1,10,17,0,-7,330.0,220.0,110.0,3,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,22.0,13.5,8.5,330.0,220.0,110.0,1.5,20.0,0.4,6.0,50.0,22.0,13.5,8.5,330.0,220.0,110.0,1.5,20.0,0.4,6.0,50.0,22.0,13.5,8.5,330.0,220.0,110.0,1.5,20.0,0.4,6.0,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,34.0,10.0,24.0,1.0,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,0,1,1.0,26.5,15.5,330.0,7.0,1.1666666666666667,33
401547749,2023,19,2024-01-13 21:30:00+00:00,34,5,45,14,0,1,1,45,14,1,31,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,45.0,14.0,31.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,45.0,14.0,31.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,45.0,14.0,31.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,1,0,0.5,22.0,22.0,330.0,7.0,1.0555555555555556,34
401547755,2023,20,2024-01-20 21:30:00+00:00,33,34,34,10,0,1,0,10,34,0,-24,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,27.5,24.0,3.5,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,27.5,24.0,3.5,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,27.5,24.0,3.5,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.0,14.0,31.0,1.0,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,0,1,0.5,22.0,22.0,330.0,7.0,1.1111111111111112,34
401671744,2024,1,2024-09-08 17:00:00+00:00,1,23,10,18,0,1,1,10,18,0,-8,330.0,220.0,110.0,3,20.0,5.0,12.0,6.0,50.0,-3.3,42.1,3.3,0.0,0.0,0.4,10.0,18.0,-8.0,330.0,220.0,110.0,3.0,20.0,0.4,6.0,50.0,10.0,18.0,-8.0,330.0,220.0,110.0,3.0,20.0,0.4,6.0,50.0,10.0,18.0,-8.0,330.0,220.0,110.0,3.0,20.0,0.4,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,0,1,0.625,23.125,19.875,330.0,7.0,0.05555555555555555,1
401671691,2024,2,2024-09-17 00:15:00+00:00,21,1,21,22,0,1,0,22,21,1,1,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-6.5,47.1,-6.5,1.0,0.0,0.4,16.0,19.5,-3.5,330.0,220.0,110.0,1.5,20.0,0.4,6.0,50.0,16.0,19.5,-3.5,330.0,220.0,110.0,1.5,20.0,0.4,6.0,50.0,16.0,19.5,-3.5,330.0,220.0,110.0,1.5,20.0,0.4,6.0,50.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,10.0,18.0,-8.0,0.0,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,1,0,1.0,34.0,29.0,330.0,8.0,0.1111111111111111,1
401671793,2024,3,2024-09-23 00:20:00+00:00,1,12,17,22,0,1,1,17,22,0,-5,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,3.5,46.5,-3.5,0.0,0.0,0.4,16.333333333333332,20.333333333333332,-4.0,330.0,220.0,110.0,1.3333333333333333,20.0,0.4,6.0,50.0,16.333333333333332,20.333333333333332,-4.0,330.0,220.0,110.0,1.3333333333333333,20.0,0.4,6.0,50.0,16.333333333333332,20.333333333333332,-4.0,330.0,220.0,110.0,1.3333333333333333,20.0,0.4,6.0,50.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,22.0,21.0,1.0,1.0,330.0,10.0,18.0,-8.0,0.0,330.0,0,1,1.0,26.5,22.5,330.0,6.0,0.16666666666666666,1
401671727,2024,4,2024-09-29 17:00:00+00:00,1,18,26,24,0,1,1,26,24,1,2,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,21.666666666666668,22.333333333333332,-0.6666666666666666,330.0,220.0,110.0,0.6666666666666666,20.0,0.4,6.0,50.0,18.75,21.25,-2.5,330.0,220.0,110.0,1.25,20.0,0.4,6.0,50.0,18.75,21.25,-2.5,330.0,220.0,110.0,1.25,20.0,0.4,6.0,50.0,0.6666666666666666,0.5,0.5,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,17.0,22.0,-5.0,0.0,330.0,22.0,21.0,1.0,1.0,330.0,1,0,0.6666666666666666,34.333333333333336,14.666666666666666,330.0,6.0,0.2222222222222222,1
401671815,2024,5,2024-10-04 00:15:00+00:00,1,27,36,30,0,1,1,36,30,1,6,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-2.4,44.0,2.4,1.0,1.0,0.4,26.333333333333332,25.333333333333332,1.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,22.2,23.0,-0.8,330.0,220.0,110.0,1.2,20.0,0.4,6.0,50.0,22.2,23.0,-0.8,330.0,220.0,110.0,1.2,20.0,0.4,6.0,50.0,0.6666666666666666,0.6,0.6,0.5,0.5,0.5,0.25,0.5,0.25,26.0,24.0,2.0,1.0,330.0,17.0,22.0,-5.0,0.0,330.0,2,0,0.75,24.25,19.5,330.0,4.0,0.2777777777777778,1
401671769,2024,6,2024-10-13 20:25:00+00:00,29,1,20,38,0,1,0,38,20,1,18,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,5.9,46.9,5.9,1.0,1.0,0.4,33.333333333333336,24.666666666666668,8.666666666666666,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,27.8,23.4,4.4,330.0,220.0,110.0,0.8,20.0,0.4,6.0,50.0,24.833333333333332,22.5,2.3333333333333335,330.0,220.0,110.0,1.1666666666666667,20.0,0.4,6.0,50.0,1.0,0.8,0.6666666666666666,1.0,1.0,0.75,0.5,0.6,0.4,36.0,30.0,6.0,1.0,330.0,26.0,24.0,2.0,1.0,330.0,3,0,0.2,16.6,33.0,330.0,9.0,0.3333333333333333,1
401671730,2024,7,2024-10-20 17:00:00+00:00,1,26,14,34,0,1,1,14,34,0,-20,330.0,220.0,110.0,3,20.0,5.0,12.0,6.0,50.0,-3.0,51.0,3.0,0.0,0.0,0.4,29.333333333333332,28.0,1.3333333333333333,330.0,220.0,110.0,1.6666666666666667,20.0,0.4,6.0,50.0,26.2,26.0,0.2,330.0,220.0,110.0,1.4,20.0,0.4,6.0,50.0,23.285714285714285,24.142857142857142,-0.8571428571428571,330.0,220.0,110.0,1.4285714285714286,20.0,0.4,6.0,50.0,0.6666666666666666,0.6,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,38.0,20.0,18.0,1.0,330.0,36.0,30.0,6.0,1.0,330.0,0,1,0.5,24.333333333333332,25.0,330.0,6.0,0.3888888888888889,1
