game_id,season,date,games_into_season,season_progress,home_team_id,away_team_id,home_score,away_score,point_spread,total_points,home_win,attendance,home_hist_games_played,home_hist_ppg,home_hist_papg,home_hist_win_pct,home_hist_fg_pct,home_hist_three_pct,home_hist_ft_pct,home_hist_rebounds_pg,home_hist_off_rebounds_pg,home_hist_def_rebounds_pg,home_hist_assists_pg,home_hist_steals_pg,home_hist_blocks_pg,home_hist_turnovers_pg,home_hist_paint_pg,home_hist_fastbreak_pg,home_hist_bench_pg,away_hist_games_played,away_hist_ppg,away_hist_papg,away_hist_win_pct,away_hist_fg_pct,away_hist_three_pct,away_hist_ft_pct,away_hist_rebounds_pg,away_hist_off_rebounds_pg,away_hist_def_rebounds_pg,away_hist_assists_pg,away_hist_steals_pg,away_hist_blocks_pg,away_hist_turnovers_pg,away_hist_paint_pg,away_hist_fastbreak_pg,away_hist_bench_pg,home_recent_ppg,home_recent_papg,home_recent_win_pct,home_recent_games,away_recent_ppg,away_recent_papg,away_recent_win_pct,away_recent_games,home_rest_days,away_rest_days,rest_advantage,home_b2b,away_b2b,odds_opening_spread,odds_latest_spread,odds_line_movement,odds_opening_total,odds_latest_total,ppg_differential,papg_differential,win_pct_differential,fg_pct_differential,three_pct_differential,rebound_differential,assist_differential,turnover_differential,recent_ppg_diff,recent_win_pct_diff,stats_reliability,vegas_reliability,prev_season_weight,prev_season_ppg_diff,prev_season_win_pct_diff,weighted_ppg_diff,weighted_vegas_spread,blended_ppg_diff
401584108,2023,2023-11-15T00:30Z,14,0.17073170731707318,17,19,124,104,20,228,1,0,14.0,115.64285714285714,114.0,0.5,46.285714285714285,39.214285714285715,78.07142857142857,47.714285714285715,11.071428571428571,36.642857142857146,25.928571428571427,5.785714285714286,5.5,14.0,42.857142857142854,17.571428571428573,35,13.0,109.38461538461539,103.46153846153847,0.6153846153846154,45.30769230769231,33.07692307692308,74.76923076923077,44.46153846153846,11.615384615384615,32.84615384615385,25.0,10.461538461538462,5.923076923076923,15.23076923076923,49.69230769230769,13.23076923076923,35,113.2,113.3,0.5,10,110.0,103.1,0.6,10,2,3,-1,0,0,-2.0,-2.0,0.0,220.0,220.0,6.258241758241752,10.538461538461533,-0.11538461538461542,0.9780219780219781,6.137362637362635,3.2527472527472554,0.928571428571427,-1.23076923076923,3.200000000000003,-0.09999999999999998,0.5833333333333334,0.4166666666666667,0.06666666666666665,0.0,0.0,3.6506410256410224,-0.8333333333333334,3.6506410256410224
401584109,2023,2023-11-15T00:30Z,15,0.18292682926829268,25,24,123,87,36,210,1,0,15.0,117.4,115.06666666666666,0.5333333333333333,48.333333333333336,37.266666666666666,80.93333333333334,42.2,8.2,34.0,25.466666666666665,7.733333333333333,5.6,14.133333333333333,52.266666666666666,14.733333333333333,35,15.0,113.26666666666667,119.13333333333334,0.4,46.86666666666667,35.53333333333333,72.86666666666666,43.2,9.666666666666666,33.53333333333333,29.8,8.2,6.666666666666667,15.466666666666667,48.666666666666664,13.933333333333334,35,115.9,114.1,0.6,10,113.0,124.2,0.3,10,1,2,-1,0,0,-8.0,-8.0,0.0,220.0,220.0,4.13333333333334,-4.066666666666677,0.1333333333333333,1.4666666666666686,1.7333333333333343,-1.0,-4.333333333333336,-1.333333333333334,2.9000000000000057,0.3,0.6,0.4,0.0,0.0,0.0,2.480000000000004,-3.2,2.480000000000004
401584110,2023,2023-11-15T01:00Z,14,0.17073170731707318,3,6,131,110,21,241,1,0,14.0,106.57142857142857,114.71428571428571,0.35714285714285715,45.07142857142857,33.642857142857146,71.78571428571429,44.142857142857146,11.071428571428571,33.07142857142857,23.428571428571427,7.857142857142857,4.642857142857143,16.142857142857142,46.714285714285715,13.0,35,14.0,119.5,115.85714285714286,0.6428571428571429,46.357142857142854,38.42857142857143,73.85714285714286,42.714285714285715,9.571428571428571,33.142857142857146,24.642857142857142,7.142857142857143,5.214285714285714,12.285714285714286,42.714285714285715,15.0,35,109.1,116.2,0.4,10,124.1,117.6,0.8,10,2,2,0,0,0,4.0,4.0,0.0,220.0,220.0,-12.92857142857143,-1.142857142857153,-0.28571428571428575,-1.2857142857142847,-4.785714285714285,1.4285714285714306,-1.2142857142857153,3.857142857142856,-15.0,-0.4,0.5833333333333334,0.4166666666666667,0.06666666666666665,0.0,0.0,-7.541666666666669,1.6666666666666667,-7.541666666666669
401584111,2023,2023-11-15T02:00Z,15,0.18292682926829268,26,22,115,99,16,214,1,0,15.0,113.53333333333333,117.2,0.4,46.8,36.4,77.53333333333333,47.0,13.466666666666667,33.53333333333333,27.0,6.666666666666667,5.6,17.8,52.266666666666666,15.866666666666667,35,13.0,108.76923076923077,111.38461538461539,0.3076923076923077,45.38461538461539,32.15384615384615,77.92307692307692,43.61538461538461,11.76923076923077,31.846153846153847,22.692307692307693,9.846153846153847,5.538461538461538,16.692307692307693,48.0,15.692307692307692,35,113.9,121.6,0.3,10,106.4,112.2,0.3,10,4,1,3,0,0,-5.5,-5.5,0.0,220.0,220.0,4.764102564102558,5.815384615384616,0.09230769230769231,1.4153846153846104,4.246153846153845,3.384615384615387,4.307692307692307,1.1076923076923073,7.5,0.0,0.6,0.4,0.0,0.0,0.0,2.8584615384615346,-2.2,2.8584615384615346
401584112,2023,2023-11-15T03:00Z,15,0.18292682926829268,7,12,111,108,3,219,1,0,15.0,113.93333333333334,107.26666666666667,0.7333333333333333,49.53333333333333,35.06666666666667,73.2,43.733333333333334,10.133333333333333,33.6,29.066666666666666,8.266666666666667,6.133333333333334,13.266666666666667,54.8,13.8,35,13.0,109.92307692307692,108.53846153846153,0.38461538461538464,46.92307692307692,33.84615384615385,77.38461538461539,44.38461538461539,11.153846153846153,33.23076923076923,23.307692307692307,9.923076923076923,5.076923076923077,15.384615384615385,50.15384615384615,15.23076923076923,35,114.8,106.1,0.8,10,111.4,110.9,0.3,10,2,2,0,0,0,-6.0,-6.0,0.0,220.0,220.0,4.010256410256417,-1.2717948717948673,0.34871794871794864,2.6102564102564116,1.2205128205128233,-0.6512820512820525,5.75897435897436,-2.1179487179487175,3.3999999999999915,0.5,0.6,0.4,0.0,0.0,0.0,2.4061538461538503,-2.4000000000000004,2.4061538461538503
401584113,2023,2023-11-15T03:00Z,16,0.1951219512195122,9,16,101,104,-3,205,0,0,16.0,116.375,113.125,0.625,45.6875,36.3125,76.75,48.375,13.125,35.25,27.3125,8.375,4.0625,15.625,42.125,10.875,35,14.0,114.5,103.64285714285714,0.8571428571428571,49.285714285714285,38.214285714285715,74.42857142857143,46.92857142857143,9.928571428571429,37.0,27.214285714285715,7.714285714285714,6.0,15.571428571428571,51.714285714285715,14.785714285714286,35,115.0,111.7,0.6,10,112.9,103.3,0.8,10,2,2,0,0,0,-3.5,-3.5,0.0,220.0,220.0,1.875,9.482142857142861,-0.2321428571428571,-3.5982142857142847,-1.9017857142857153,1.4464285714285694,0.0982142857142847,0.053571428571428825,2.0999999999999943,-0.20000000000000007,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,1.153846153846154,-1.3461538461538463,1.153846153846154
401584114,2023,2023-11-15T03:30Z,16,0.1951219512195122,13,29,134,107,27,241,1,0,16.0,111.125,116.9375,0.4375,46.875,32.1875,74.3125,43.1875,7.8125,35.375,24.5,8.5,7.0,14.875,50.25,14.9375,35,15.0,110.86666666666666,114.93333333333334,0.26666666666666666,44.06666666666667,32.733333333333334,76.33333333333333,43.8,10.2,33.6,25.2,8.6,7.0,15.266666666666667,48.13333333333333,14.133333333333333,35,111.0,115.9,0.5,10,108.6,114.1,0.2,10,2,2,0,0,0,-4.5,-4.5,0.0,220.0,220.0,0.25833333333333997,2.004166666666663,0.17083333333333334,2.80833333333333,-0.5458333333333343,-0.6124999999999972,-0.6999999999999993,-0.3916666666666675,2.4000000000000057,0.3,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.15897435897436307,-1.7307692307692308,0.15897435897436307
401584820,2023,2023-11-16T00:00Z,14,0.17073170731707318,27,6,117,130,-13,247,0,0,14.0,116.07142857142857,117.07142857142857,0.35714285714285715,47.214285714285715,35.857142857142854,76.35714285714286,41.0,8.857142857142858,32.142857142857146,27.428571428571427,10.285714285714286,5.928571428571429,14.428571428571429,53.714285714285715,17.428571428571427,35,15.0,118.86666666666666,116.86666666666666,0.6,46.06666666666667,38.06666666666667,74.06666666666666,42.86666666666667,10.0,32.86666666666667,24.666666666666668,6.933333333333334,5.066666666666666,12.8,42.53333333333333,14.8,35,115.3,122.5,0.2,10,122.5,118.8,0.7,10,1,0,1,0,1,5.9,5.9,0.0,245.6,245.6,-2.7952380952380906,0.20476190476190936,-0.24285714285714283,1.1476190476190453,-2.209523809523816,-1.8666666666666671,2.761904761904759,1.6285714285714281,-7.200000000000003,-0.49999999999999994,0.5833333333333334,0.4166666666666667,0.06666666666666665,0.0,0.0,-1.6305555555555529,2.4583333333333335,-1.6305555555555529
401584821,2023,2023-11-16T00:30Z,15,0.18292682926829268,1,18,114,116,-2,230,0,0,15.0,116.53333333333333,114.86666666666666,0.6,47.0,34.666666666666664,81.13333333333334,45.8,12.0,33.8,26.333333333333332,9.6,4.266666666666667,16.866666666666667,50.4,17.933333333333334,35,14.0,109.0,108.92857142857143,0.42857142857142855,43.5,35.857142857142854,72.21428571428571,46.07142857142857,13.428571428571429,32.642857142857146,22.571428571428573,8.5,2.4285714285714284,12.642857142857142,42.57142857142857,14.928571428571429,35,120.9,117.3,0.6,10,108.4,104.3,0.5,10,1,2,-1,0,0,0.4,0.4,0.0,228.2,228.2,7.533333333333331,5.938095238095229,0.17142857142857143,3.5,-1.1904761904761898,-0.27142857142857224,3.761904761904759,4.223809523809525,12.5,0.09999999999999998,0.6,0.4,0.0,0.0,0.0,4.519999999999999,0.16000000000000003,4.519999999999999
401584822,2023,2023-11-16T00:30Z,14,0.17073170731707318,20,2,107,117,-10,224,0,0,14.0,119.0,112.0,0.7142857142857143,47.5,36.714285714285715,82.21428571428571,45.642857142857146,11.714285714285714,33.92857142857143,25.571428571428573,9.642857142857142,6.357142857142857,13.5,53.714285714285715,19.5,35,15.0,118.6,105.93333333333334,0.8,47.266666666666666,36.4,78.6,48.6,11.666666666666666,36.93333333333333,24.933333333333334,7.533333333333333,4.8,13.533333333333333,45.46666666666667,14.533333333333333,35,121.2,111.7,0.8,10,119.6,105.9,0.8,10,1,2,-1,0,0,4.0,4.0,0.0,224.8,224.8,0.4000000000000057,6.066666666666663,-0.08571428571428574,0.23333333333333428,0.3142857142857167,-2.9571428571428555,0.6380952380952394,-0.033333333333333215,1.6000000000000085,0.0,0.5833333333333334,0.4166666666666667,0.06666666666666665,0.0,0.0,0.23333333333333667,1.6666666666666667,0.23333333333333667
401584823,2023,2023-11-16T00:30Z,14,0.17073170731707318,28,15,112,128,-16,240,0,0,14.0,112.0,106.0,0.6428571428571429,46.714285714285715,33.0,73.64285714285714,47.785714285714285,12.142857142857142,35.642857142857146,28.142857142857142,8.928571428571429,5.357142857142857,15.928571428571429,54.285714285714285,20.714285714285715,35,15.0,113.26666666666667,115.33333333333333,0.6,46.13333333333333,34.2,73.66666666666667,43.666666666666664,9.333333333333334,34.333333333333336,23.666666666666668,8.066666666666666,5.333333333333333,15.066666666666666,45.6,11.266666666666667,35,108.2,109.2,0.5,10,115.9,118.3,0.6,10,2,1,1,0,0,4.6,4.6,0.0,228.1,228.1,-1.2666666666666657,-9.333333333333329,0.04285714285714293,0.5809523809523824,-1.2000000000000028,4.11904761904762,4.4761904761904745,0.8619047619047624,-7.700000000000003,-0.09999999999999998,0.5833333333333334,0.4166666666666667,0.06666666666666665,0.0,0.0,-0.7388888888888884,1.9166666666666665,-0.7388888888888884
401584824,2023,2023-11-16T01:00Z,16,0.1951219512195122,4,19,94,96,-2,190,0,0,16.0,109.5,113.5,0.3125,44.0,35.5625,81.0,42.375,12.875,29.5,23.6875,9.6875,4.375,12.375,46.375,12.5,35,14.0,109.0,104.92857142857143,0.5714285714285714,45.214285714285715,33.214285714285715,74.85714285714286,43.92857142857143,11.428571428571429,32.5,24.857142857142858,10.357142857142858,5.785714285714286,15.142857142857142,48.714285714285715,12.785714285714286,35,110.4,112.7,0.4,10,109.5,107.9,0.5,10,2,1,1,0,0,-1.3,-1.3,0.0,215.8,215.8,0.5,8.57142857142857,-0.2589285714285714,-1.2142857142857153,2.3482142857142847,-1.5535714285714306,-1.1696428571428577,-2.7678571428571423,0.9000000000000057,-0.09999999999999998,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.3076923076923077,-0.5,0.3076923076923077
401584825,2023,2023-11-16T02:00Z,15,0.18292682926829268,21,16,133,115,18,248,1,0,15.0,114.46666666666667,111.93333333333334,0.5333333333333333,46.06666666666667,36.8,80.66666666666667,46.4,11.866666666666667,34.53333333333333,25.666666666666668,8.4,6.2,16.866666666666667,47.2,11.866666666666667,35,15.0,113.8,103.46666666666667,0.8666666666666667,48.93333333333333,38.4,75.2,46.6,9.866666666666667,36.733333333333334,27.0,7.8,5.933333333333334,15.8,50.666666666666664,14.533333333333333,35,111.8,112.1,0.4,10,111.9,102.9,0.8,10,3,0,3,0,1,-5.8,-5.8,0.0,224.3,224.3,0.6666666666666714,8.466666666666669,-0.33333333333333337,-2.86666666666666,-1.6000000000000014,-0.20000000000000284,-1.3333333333333321,1.0666666666666664,-0.10000000000000853,-0.4,0.6,0.4,0.0,0.0,0.0,0.40000000000000285,-2.32,0.40000000000000285
401584826,2023,2023-11-16T03:00Z,17,0.2073170731707317,13,23,110,125,-15,235,0,0,17.0,112.47058823529412,116.3529411764706,0.47058823529411764,47.529411764705884,34.0,74.3529411764706,43.8235294117647,7.9411764705882355,35.88235294117647,24.823529411764707,8.235294117647058,7.176470588235294,15.058823529411764,49.64705882352941,15.058823529411764,35,14.0,111.92857142857143,114.35714285714286,0.42857142857142855,44.357142857142854,32.5,72.64285714285714,43.357142857142854,10.857142857142858,32.5,27.357142857142858,7.5,5.571428571428571,13.857142857142858,48.0,11.857142857142858,35,113.7,114.7,0.6,10,113.7,114.3,0.6,10,0,2,-2,1,0,-1.4,-1.4,0.0,235.0,235.0,0.5420168067226854,1.9957983193277329,0.04201680672268909,3.17226890756303,1.5,0.46638655462184886,-2.533613445378151,1.2016806722689068,0.0,0.0,0.6296296296296297,0.37037037037037035,0.0,0.0,0.0,0.34126984126983895,-0.5185185185185185,0.34126984126983895
401584827,2023,2023-11-16T03:00Z,14,0.17073170731707318,22,5,95,109,-14,204,0,0,14.0,108.07142857142857,111.64285714285714,0.2857142857142857,45.142857142857146,32.07142857142857,77.35714285714286,43.57142857142857,11.857142857142858,31.714285714285715,22.714285714285715,9.5,5.571428571428571,16.714285714285715,47.42857142857143,15.214285714285714,35,14.0,110.21428571428571,110.92857142857143,0.35714285714285715,45.785714285714285,34.5,78.71428571428571,44.357142857142854,9.714285714285714,34.642857142857146,25.214285714285715,8.214285714285714,5.5,15.0,49.857142857142854,16.285714285714285,35,105.7,112.0,0.3,10,110.7,113.9,0.4,10,1,2,-1,0,0,10.4,10.4,0.0,218.6,218.6,-2.142857142857139,0.7142857142857082,-0.07142857142857145,-0.6428571428571388,-2.4285714285714306,-0.7857142857142847,-2.5,1.7142857142857153,-5.0,-0.10000000000000003,0.5833333333333334,0.4166666666666667,0.06666666666666665,0.0,0.0,-1.2499999999999978,4.333333333333334,-1.2499999999999978
401584828,2023,2023-11-17T00:30Z,16,0.1951219512195122,14,17,122,115,7,237,1,0,16.0,110.1875,111.125,0.5625,46.0,35.5,83.0625,44.25,10.3125,33.9375,25.375,8.375,3.8125,14.6875,46.0,12.5625,35,15.0,116.2,113.33333333333333,0.5333333333333333,46.8,39.86666666666667,77.2,47.46666666666667,11.2,36.266666666666666,25.666666666666668,6.266666666666667,5.333333333333333,14.066666666666666,43.46666666666667,18.466666666666665,35,110.3,110.6,0.6,10,114.3,112.3,0.6,10,2,2,0,0,0,-3.5,-3.5,0.0,215.5,215.5,-6.012500000000003,-2.2083333333333286,0.029166666666666674,-0.7999999999999972,-4.366666666666667,-3.2166666666666686,-0.29166666666666785,0.6208333333333336,-4.0,0.0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,-3.700000000000002,-1.3461538461538463,-3.700000000000002
401584829,2023,2023-11-17T03:00Z,17,0.2073170731707317,9,25,109,128,-19,237,0,0,17.0,115.47058823529412,112.58823529411765,0.5882352941176471,45.470588235294116,36.11764705882353,77.41176470588235,48.23529411764706,13.117647058823529,35.11764705882353,27.352941176470587,8.529411764705882,3.9411764705882355,15.823529411764707,41.64705882352941,10.647058823529411,35,16.0,117.75,113.3125,0.5625,48.5625,37.3125,80.875,42.0625,7.9375,34.125,26.0,8.4375,5.625,14.1875,52.75,15.75,35,112.9,110.7,0.5,10,115.8,112.4,0.6,10,2,2,0,0,0,2.7,2.7,0.0,226.8,226.8,-2.279411764705884,-0.7242647058823479,0.02573529411764708,-3.091911764705884,-1.194852941176471,6.172794117647058,1.352941176470587,1.6360294117647065,-2.8999999999999915,-0.09999999999999998,0.6296296296296297,0.37037037037037035,0.0,0.0,0.0,-1.4351851851851862,1.0,-1.4351851851851862
401584115,2023,2023-11-18T00:00Z,14,0.17073170731707318,30,15,99,130,-31,229,0,0,14.0,111.92857142857143,119.42857142857143,0.2857142857142857,46.214285714285715,29.642857142857142,74.71428571428571,47.42857142857143,13.071428571428571,34.357142857142854,24.357142857142858,7.928571428571429,5.214285714285714,15.5,59.142857142857146,13.928571428571429,35,16.0,114.1875,115.125,0.625,46.5,35.25,75.0,43.5,9.3125,34.1875,23.75,8.0625,5.5625,14.9375,44.875,11.125,35,115.0,121.9,0.3,10,116.9,117.8,0.6,10,3,1,2,0,0,0.0,0.0,0.0,220.0,220.0,-2.2589285714285694,4.303571428571431,-0.3392857142857143,-0.2857142857142847,-5.607142857142858,3.9285714285714306,0.6071428571428577,0.5625,-1.9000000000000057,-0.3,0.5833333333333334,0.4166666666666667,0.06666666666666665,0.0,0.0,-1.3177083333333321,0.0,-1.3177083333333321
401584116,2023,2023-11-18T00:00Z,15,0.18292682926829268,27,18,99,120,-21,219,0,0,15.0,116.13333333333334,117.93333333333334,0.3333333333333333,47.266666666666666,35.666666666666664,76.8,41.333333333333336,8.8,32.53333333333333,27.133333333333333,10.0,5.6,14.266666666666667,53.86666666666667,17.2,35,15.0,109.46666666666667,109.26666666666667,0.4666666666666667,43.8,36.6,73.46666666666667,45.8,13.466666666666667,32.333333333333336,23.0,8.533333333333333,2.4,12.866666666666667,43.06666666666667,14.866666666666667,35,115.0,121.2,0.2,10,109.6,104.9,0.6,10,2,1,1,0,0,0.0,0.0,0.0,220.0,220.0,6.666666666666671,8.666666666666671,-0.13333333333333336,3.4666666666666686,-0.9333333333333371,-4.4666666666666615,4.133333333333333,1.4000000000000004,5.400000000000006,-0.39999999999999997,0.6,0.4,0.0,0.0,0.0,4.000000000000003,0.0,4.000000000000003
401584117,2023,2023-11-18T00:30Z,16,0.1951219512195122,1,20,116,126,-10,242,0,0,16.0,116.375,114.9375,0.5625,47.5,34.9375,80.875,44.8125,11.625,33.1875,26.4375,9.6875,4.375,16.75,49.875,17.3125,35,15.0,118.2,112.33333333333333,0.6666666666666666,47.4,36.733333333333334,82.2,45.333333333333336,11.6,33.733333333333334,25.066666666666666,9.333333333333334,6.0,13.2,53.733333333333334,18.866666666666667,35,121.3,117.3,0.6,10,120.2,111.6,0.8,10,2,2,0,0,0,0.0,0.0,0.0,220.0,220.0,-1.8250000000000028,2.6041666666666714,-0.10416666666666663,0.10000000000000142,-1.7958333333333343,-0.5208333333333357,1.3708333333333336,3.5500000000000007,1.0999999999999943,-0.20000000000000007,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,-1.1230769230769249,0.0,-1.1230769230769249
401584118,2023,2023-11-18T00:30Z,15,0.18292682926829268,5,8,108,100,8,208,1,0,15.0,110.13333333333334,109.86666666666666,0.4,46.46666666666667,34.2,78.53333333333333,44.53333333333333,9.533333333333333,35.0,25.066666666666666,8.0,5.733333333333333,15.133333333333333,50.53333333333333,16.533333333333335,35,16.0,112.6875,116.6875,0.25,46.875,36.1875,79.0625,47.375,12.3125,35.0625,28.0625,6.0,5.6875,16.875,49.875,13.4375,35,110.2,112.1,0.4,10,111.4,118.0,0.1,10,1,3,-2,0,0,0.0,0.0,0.0,220.0,220.0,-2.55416666666666,-6.82083333333334,0.15000000000000002,-0.40833333333333144,-1.9874999999999972,-2.8416666666666686,-2.9958333333333336,-1.7416666666666671,-1.2000000000000028,0.30000000000000004,0.6,0.4,0.0,0.0,0.0,-1.532499999999996,0.0,-1.532499999999996
401584119,2023,2023-11-18T00:30Z,15,0.18292682926829268,28,2,105,108,-3,213,0,0,15.0,112.0,107.46666666666667,0.6,46.266666666666666,32.6,74.53333333333333,48.266666666666666,13.066666666666666,35.2,28.133333333333333,9.0,5.533333333333333,15.8,54.13333333333333,20.4,35,16.0,118.5,106.0,0.8125,47.3125,36.375,78.625,48.375,11.6875,36.6875,24.8125,7.5,5.0,13.25,45.125,14.6875,35,109.7,112.6,0.4,10,120.5,106.2,0.8,10,2,2,0,0,0,0.0,0.0,0.0,220.0,220.0,-6.5,1.4666666666666686,-0.21250000000000002,-1.0458333333333343,-3.7749999999999986,-0.10833333333333428,3.320833333333333,2.5500000000000007,-10.799999999999997,-0.4,0.6,0.4,0.0,0.0,0.0,-3.9,0.0,-3.9
401584120,2023,2023-11-18T00:30Z,16,0.1951219512195122,24,23,120,129,-9,249,0,0,16.0,111.625,119.375,0.375,46.375,35.1875,72.5,43.1875,9.875,33.3125,29.4375,8.125,6.625,16.0,48.0,13.1875,35,15.0,112.8,114.06666666666666,0.4666666666666667,44.733333333333334,32.733333333333334,72.86666666666666,43.46666666666667,10.866666666666667,32.6,27.6,8.333333333333334,5.266666666666667,13.933333333333334,48.4,12.466666666666667,35,109.8,123.9,0.3,10,114.6,114.0,0.6,10,3,1,2,0,0,0.0,0.0,0.0,220.0,220.0,-1.1749999999999972,5.308333333333337,-0.09166666666666667,1.6416666666666657,2.4541666666666657,-0.27916666666666856,1.8374999999999986,2.0666666666666664,-4.799999999999997,-0.3,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,-0.7230769230769214,0.0,-0.7230769230769214
401584121,2023,2023-11-18T01:00Z,17,0.2073170731707317,4,19,97,103,-6,200,0,0,17.0,108.58823529411765,112.47058823529412,0.29411764705882354,43.76470588235294,35.05882352941177,81.29411764705883,43.0,12.941176470588236,30.058823529411764,23.235294117647058,9.529411764705882,4.352941176470588,12.764705882352942,46.35294117647059,12.882352941176471,35,15.0,108.13333333333334,104.2,0.6,44.8,32.93333333333333,75.2,44.06666666666667,11.466666666666667,32.6,24.533333333333335,10.466666666666667,5.6,15.0,48.4,12.866666666666667,35,109.4,112.0,0.3,10,107.5,108.7,0.5,10,2,2,0,0,0,-3.0,-3.0,0.0,220.0,220.0,0.4549019607843121,8.270588235294113,-0.30588235294117644,-1.0352941176470551,2.125490196078438,-1.06666666666667,-1.298039215686277,-2.235294117647058,1.9000000000000057,-0.2,0.6296296296296297,0.37037037037037035,0.0,0.0,0.0,0.28641975308641876,-1.1111111111111112,0.28641975308641876
401584122,2023,2023-11-18T01:00Z,15,0.18292682926829268,3,7,115,110,5,225,1,0,15.0,108.2,114.4,0.4,45.53333333333333,33.86666666666667,71.86666666666666,44.0,11.133333333333333,32.86666666666667,24.066666666666666,8.466666666666667,4.733333333333333,15.866666666666667,47.6,15.2,35,16.0,113.75,107.3125,0.75,49.75,35.0625,73.5,43.25,9.875,33.375,28.875,8.0,5.875,13.3125,55.0,13.6875,35,111.1,116.8,0.4,10,114.0,106.2,0.8,10,3,2,1,0,0,1.0,1.0,0.0,220.0,220.0,-5.549999999999997,7.087500000000006,-0.35,-4.216666666666669,-1.1958333333333329,0.75,-4.808333333333334,2.554166666666667,-2.9000000000000057,-0.4,0.6,0.4,0.0,0.0,0.0,-3.3299999999999983,0.4,-3.3299999999999983
401584123,2023,2023-11-18T03:00Z,16,0.1951219512195122,26,21,128,131,-3,259,0,0,16.0,113.625,116.0625,0.4375,46.75,36.0,78.5,47.3125,13.625,33.6875,26.9375,6.9375,5.625,17.4375,52.5,16.125,35,16.0,115.625,112.125,0.5625,46.9375,37.9375,81.4375,45.5,11.4375,34.0625,26.0,7.9375,6.0625,16.375,47.625,11.125,35,114.0,118.5,0.4,10,114.3,113.2,0.4,10,3,2,1,0,0,0.0,0.0,0.0,220.0,220.0,-2.0,3.9375,-0.125,-0.1875,-1.9375,1.8125,0.9375,1.0625,-0.29999999999999716,0.0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,-1.2307692307692308,0.0,-1.2307692307692308
401584124,2023,2023-11-18T03:00Z,15,0.18292682926829268,22,13,95,107,-12,202,0,0,15.0,107.2,111.46666666666667,0.26666666666666666,44.6,32.2,78.06666666666666,42.666666666666664,11.6,31.066666666666666,22.8,9.466666666666667,5.4,16.4,46.666666666666664,14.933333333333334,35,18.0,112.33333333333333,116.83333333333333,0.4444444444444444,47.72222222222222,34.22222222222222,74.61111111111111,43.77777777777778,7.888888888888889,35.888888888888886,24.833333333333332,8.444444444444445,7.111111111111111,15.5,49.666666666666664,14.88888888888889,35,104.1,110.6,0.3,10,114.7,117.7,0.5,10,2,2,0,0,0,0.0,0.0,0.0,220.0,220.0,-5.133333333333326,-5.36666666666666,-0.17777777777777776,-3.12222222222222,-2.0222222222222186,-1.1111111111111143,-2.0333333333333314,0.8999999999999986,-10.600000000000009,-0.2,0.6,0.4,0.0,0.0,0.0,-3.079999999999995,0.0,-3.079999999999995
401584125,2023,2023-11-18T03:30Z,14,0.17073170731707318,12,10,106,100,6,206,1,0,14.0,109.78571428571429,108.71428571428571,0.35714285714285715,46.642857142857146,34.642857142857146,78.14285714285714,44.214285714285715,11.357142857142858,32.857142857142854,23.142857142857142,9.928571428571429,4.785714285714286,15.0,49.0,15.071428571428571,35,14.0,110.92857142857143,103.71428571428571,0.7142857142857143,45.92857142857143,34.5,74.5,45.92857142857143,10.285714285714286,35.642857142857146,25.071428571428573,9.142857142857142,3.9285714285714284,13.285714285714286,49.285714285714285,12.928571428571429,35,113.2,111.7,0.3,10,110.9,105.6,0.7,10,3,5,-2,0,0,-6.5,-6.5,0.0,220.0,220.0,-1.1428571428571388,5.0,-0.35714285714285715,0.7142857142857153,0.1428571428571459,-1.7142857142857153,-1.9285714285714306,1.7142857142857135,2.299999999999997,-0.39999999999999997,0.5833333333333334,0.4166666666666667,0.06666666666666665,0.0,0.0,-0.6666666666666643,-2.7083333333333335,-0.6666666666666643
401584830,2023,2023-11-18T23:00Z,15,0.18292682926829268,30,18,108,122,-14,230,0,0,15.0,111.06666666666666,120.13333333333334,0.26666666666666666,45.86666666666667,29.2,75.46666666666667,47.13333333333333,12.8,34.333333333333336,23.933333333333334,7.733333333333333,5.0,15.266666666666667,58.4,13.866666666666667,35,16.0,110.125,108.625,0.5,44.125,36.9375,73.25,45.9375,13.5,32.4375,23.1875,8.3125,2.625,12.6875,42.875,14.1875,35,113.3,123.9,0.2,10,109.0,102.8,0.6,10,0,0,0,1,1,0.0,0.0,0.0,220.0,220.0,0.9416666666666629,11.50833333333334,-0.23333333333333334,1.7416666666666671,-7.737500000000001,1.1958333333333329,0.7458333333333336,2.5791666666666675,4.299999999999997,-0.39999999999999997,0.6,0.4,0.0,0.0,0.0,0.5649999999999977,0.0,0.5649999999999977
