game_id,season,week,neutral_site,home_games_played,home_wins,home_losses,home_points_scored_total,home_points_allowed_total,home_points_scored_avg,home_points_allowed_avg,home_point_differential_avg,home_win_pct,home_total_yards_avg,home_passing_yards_avg,home_rushing_yards_avg,home_turnovers_avg,home_first_downs_avg,home_third_down_pct,home_penalties_avg,home_penalty_yards_avg,away_games_played,away_wins,away_losses,away_points_scored_total,away_points_allowed_total,away_points_scored_avg,away_points_allowed_avg,away_point_differential_avg,away_win_pct,away_total_yards_avg,away_passing_yards_avg,away_rushing_yards_avg,away_turnovers_avg,away_first_downs_avg,away_third_down_pct,away_penalties_avg,away_penalty_yards_avg,win_pct_diff,points_scored_diff,points_allowed_diff,point_differential_diff,yards_diff,passing_yards_diff,rushing_yards_diff,turnovers_diff,h2h_games,h2h_win_pct,home_recent_win_pct,away_recent_win_pct,recent_form_diff,home_score,away_score,home_win,point_differential,spread,total,covered_spread
401752842,2024,4,0,3,2,1,59,82,19.666666666666668,27.333333333333332,-7.666666666666664,0.6666666666666666,0,0,0,0,0,0,0,0,2,2,0,108,31,54.0,15.5,38.5,1.0,0,0,0,0,0,0,0,0,-0.33333333333333337,-34.33333333333333,11.833333333333332,-46.166666666666664,0,0,0,0,0,0.5,0,0,0,24,59,0,-35,,,
401752843,2024,4,0,3,3,0,156,23,52.0,7.666666666666667,44.333333333333336,1.0,0,0,0,0,0,0,0,0,3,3,0,135,22,45.0,7.333333333333333,37.666666666666664,1.0,0,0,0,0,0,0,0,0,0.0,7.0,0.3333333333333339,6.666666666666671,0,0,0,0,0,0.5,0,0,0,63,10,1,53,,,
401752844,2024,4,0,3,3,0,139,58,46.333333333333336,19.333333333333332,27.000000000000004,1.0,0,0,0,0,0,0,0,0,3,2,1,94,30,31.333333333333332,10.0,21.333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,0.33333333333333337,15.000000000000004,9.333333333333332,5.666666666666671,0,0,0,0,0,0.5,0,0,0,28,38,0,-10,,,
401752845,2024,4,0,3,2,1,73,48,24.333333333333332,16.0,8.333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,3,3,0,103,33,34.333333333333336,11.0,23.333333333333336,1.0,0,0,0,0,0,0,0,0,-0.33333333333333337,-10.000000000000004,5.0,-15.000000000000004,0,0,0,0,0,0.5,0,0,0,10,27,0,-17,,,
401752846,2024,4,0,3,3,0,147,24,49.0,8.0,41.0,1.0,0,0,0,0,0,0,0,0,3,2,1,110,44,36.666666666666664,14.666666666666666,22.0,0.6666666666666666,0,0,0,0,0,0,0,0,0.33333333333333337,12.333333333333336,-6.666666666666666,19.0,0,0,0,0,0,0.5,0,0,0,27,30,0,-3,,,
401752847,2024,4,0,3,3,0,165,50,55.0,16.666666666666668,38.33333333333333,1.0,0,0,0,0,0,0,0,0,3,3,0,106,70,35.333333333333336,23.333333333333332,12.000000000000004,1.0,0,0,0,0,0,0,0,0,0.0,19.666666666666664,-6.666666666666664,26.333333333333325,0,0,0,0,0,0.5,0,0,0,45,31,1,14,,,
401752848,2024,4,0,2,0,2,64,68,32.0,34.0,-2.0,0.0,0,0,0,0,0,0,0,0,3,2,1,82,50,27.333333333333332,16.666666666666668,10.666666666666664,0.6666666666666666,0,0,0,0,0,0,0,0,-0.6666666666666666,4.666666666666668,17.333333333333332,-12.666666666666664,0,0,0,0,0,0.5,0,0,0,56,30,1,26,,,
401754537,2024,4,0,3,1,2,58,57,19.333333333333332,19.0,0.33333333333333215,0.3333333333333333,0,0,0,0,0,0,0,0,3,2,1,119,89,39.666666666666664,29.666666666666668,9.999999999999996,0.6666666666666666,0,0,0,0,0,0,0,0,-0.3333333333333333,-20.333333333333332,-10.666666666666668,-9.666666666666664,0,0,0,0,0,0.5,0,0,0,21,34,0,-13,,,
401754538,2024,4,0,3,1,2,91,96,30.333333333333332,32.0,-1.6666666666666679,0.3333333333333333,0,0,0,0,0,0,0,0,3,3,0,93,72,31.0,24.0,7.0,1.0,0,0,0,0,0,0,0,0,-0.6666666666666667,-0.6666666666666679,8.0,-8.666666666666668,0,0,0,0,0,0.5,0,0,0,45,33,1,12,,,
401754539,2024,4,0,3,2,1,134,58,44.666666666666664,19.333333333333332,25.333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,3,1,2,53,70,17.666666666666668,23.333333333333332,-5.666666666666664,0.3333333333333333,0,0,0,0,0,0,0,0,0.3333333333333333,26.999999999999996,-4.0,30.999999999999996,0,0,0,0,0,0.5,0,0,0,48,20,1,28,,,
401754540,2024,4,0,2,1,1,55,36,27.5,18.0,9.5,0.5,0,0,0,0,0,0,0,0,3,3,0,96,32,32.0,10.666666666666666,21.333333333333336,1.0,0,0,0,0,0,0,0,0,-0.5,-4.5,7.333333333333334,-11.833333333333336,0,0,0,0,0,0.5,0,0,0,34,0,1,34,,,
401754541,2024,4,0,2,2,0,108,20,54.0,10.0,44.0,1.0,0,0,0,0,0,0,0,0,3,1,2,63,110,21.0,36.666666666666664,-15.666666666666664,0.3333333333333333,0,0,0,0,0,0,0,0,0.6666666666666667,33.0,-26.666666666666664,59.666666666666664,0,0,0,0,0,0.5,0,0,0,66,10,1,56,,,
401754542,2024,4,0,3,3,0,110,53,36.666666666666664,17.666666666666668,18.999999999999996,1.0,0,0,0,0,0,0,0,0,3,2,1,100,59,33.333333333333336,19.666666666666668,13.666666666666668,0.6666666666666666,0,0,0,0,0,0,0,0,0.33333333333333337,3.3333333333333286,-2.0,5.333333333333329,0,0,0,0,0,0.5,0,0,0,45,24,1,21,,,
401754617,2024,4,0,3,0,3,57,113,19.0,37.666666666666664,-18.666666666666664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,19.0,37.666666666666664,-18.666666666666664,0,0,0,0,0,0.5,0,0,0,38,6,1,32,,,
401754636,2024,4,0,2,2,0,90,35,45.0,17.5,27.5,1.0,0,0,0,0,0,0,0,0,3,2,1,115,71,38.333333333333336,23.666666666666668,14.666666666666668,0.6666666666666666,0,0,0,0,0,0,0,0,0.33333333333333337,6.666666666666664,-6.166666666666668,12.833333333333332,0,0,0,0,0,0.5,0,0,0,35,24,1,11,,,
401754640,2024,4,0,2,2,0,85,17,42.5,8.5,34.0,1.0,0,0,0,0,0,0,0,0,3,2,1,75,57,25.0,19.0,6.0,0.6666666666666666,0,0,0,0,0,0,0,0,0.33333333333333337,17.5,-10.5,28.0,0,0,0,0,0,0.5,0,0,0,34,9,1,25,,,
401754642,2024,4,0,2,2,0,79,31,39.5,15.5,24.0,1.0,0,0,0,0,0,0,0,0,3,2,1,69,54,23.0,18.0,5.0,0.6666666666666666,0,0,0,0,0,0,0,0,0.33333333333333337,16.5,-2.5,19.0,0,0,0,0,0,0.5,0,0,0,40,17,1,23,,,
401756896,2024,4,0,3,2,1,114,90,38.0,30.0,8.0,0.6666666666666666,0,0,0,0,0,0,0,0,3,2,1,92,58,30.666666666666668,19.333333333333332,11.333333333333336,0.6666666666666666,0,0,0,0,0,0,0,0,0.0,7.333333333333332,10.666666666666668,-3.3333333333333357,0,0,0,0,0,0.5,0,0,0,24,27,0,-3,,,
401756897,2024,4,0,3,1,2,71,70,23.666666666666668,23.333333333333332,0.3333333333333357,0.3333333333333333,0,0,0,0,0,0,0,0,3,2,1,47,38,15.666666666666666,12.666666666666666,3.0,0.6666666666666666,0,0,0,0,0,0,0,0,-0.3333333333333333,8.000000000000002,10.666666666666666,-2.6666666666666643,0,0,0,0,0,0.5,0,0,0,37,20,1,17,,,
401756898,2024,4,0,3,2,1,111,27,37.0,9.0,28.0,0.6666666666666666,0,0,0,0,0,0,0,0,2,2,0,96,3,48.0,1.5,46.5,1.0,0,0,0,0,0,0,0,0,-0.33333333333333337,-11.0,7.5,-18.5,0,0,0,0,0,0.5,0,0,0,13,34,0,-21,,,
401756899,2024,4,0,3,2,1,108,56,36.0,18.666666666666668,17.333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,3,2,1,86,44,28.666666666666668,14.666666666666666,14.000000000000002,0.6666666666666666,0,0,0,0,0,0,0,0,0.0,7.333333333333332,4.000000000000002,3.3333333333333304,0,0,0,0,0,0.5,0,0,0,41,10,1,31,,,
401756900,2024,4,0,2,1,1,30,76,15.0,38.0,-23.0,0.5,0,0,0,0,0,0,0,0,3,1,2,72,70,24.0,23.333333333333332,0.6666666666666679,0.3333333333333333,0,0,0,0,0,0,0,0,0.16666666666666669,-9.0,14.666666666666668,-23.666666666666668,0,0,0,0,0,0.5,0,0,0,12,19,0,-7,,,
401756901,2024,4,0,3,3,0,137,25,45.666666666666664,8.333333333333334,37.33333333333333,1.0,0,0,0,0,0,0,0,0,3,3,0,174,35,58.0,11.666666666666666,46.333333333333336,1.0,0,0,0,0,0,0,0,0,0.0,-12.333333333333336,-3.333333333333332,-9.000000000000007,0,0,0,0,0,0.5,0,0,0,10,34,0,-24,,,
401757169,2024,4,0,2,0,2,61,71,30.5,35.5,-5.0,0.0,0,0,0,0,0,0,0,0,3,1,2,37,102,12.333333333333334,34.0,-21.666666666666664,0.3333333333333333,0,0,0,0,0,0,0,0,-0.3333333333333333,18.166666666666664,1.5,16.666666666666664,0,0,0,0,0,0.5,0,0,0,31,25,1,6,,,
401757259,2024,4,0,3,2,1,80,71,26.666666666666668,23.666666666666668,3.0,0.6666666666666666,0,0,0,0,0,0,0,0,3,2,1,86,89,28.666666666666668,29.666666666666668,-1.0,0.6666666666666666,0,0,0,0,0,0,0,0,0.0,-2.0,-6.0,4.0,0,0,0,0,0,0.5,0,0,0,16,38,0,-22,,,
401757260,2024,4,0,3,1,2,78,82,26.0,27.333333333333332,-1.3333333333333321,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,1,21,37,21.0,37.0,-16.0,0.0,0,0,0,0,0,0,0,0,0.3333333333333333,5.0,-9.666666666666668,14.666666666666668,0,0,0,0,0,0.5,0,0,0,45,10,1,35,,,
401757261,2024,4,0,3,1,2,45,79,15.0,26.333333333333332,-11.333333333333332,0.3333333333333333,0,0,0,0,0,0,0,0,3,1,2,72,104,24.0,34.666666666666664,-10.666666666666664,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,-9.0,-8.333333333333332,-0.6666666666666679,0,0,0,0,0,0.5,0,0,0,28,21,1,7,,,
401757262,2024,4,0,3,1,2,65,64,21.666666666666668,21.333333333333332,0.3333333333333357,0.3333333333333333,0,0,0,0,0,0,0,0,2,1,1,59,38,29.5,19.0,10.5,0.5,0,0,0,0,0,0,0,0,-0.16666666666666669,-7.833333333333332,2.333333333333332,-10.166666666666664,0,0,0,0,0,0.5,0,0,0,13,31,0,-18,,,
401757263,2024,4,0,3,2,1,80,37,26.666666666666668,12.333333333333334,14.333333333333334,0.6666666666666666,0,0,0,0,0,0,0,0,3,2,1,93,76,31.0,25.333333333333332,5.666666666666668,0.6666666666666666,0,0,0,0,0,0,0,0,0.0,-4.333333333333332,-12.999999999999998,8.666666666666666,0,0,0,0,0,0.5,0,0,0,30,20,1,10,,,
401757264,2024,4,0,3,1,2,38,89,12.666666666666666,29.666666666666668,-17.0,0.3333333333333333,0,0,0,0,0,0,0,0,3,1,2,65,73,21.666666666666668,24.333333333333332,-2.6666666666666643,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,-9.000000000000002,5.333333333333336,-14.333333333333336,0,0,0,0,0,0.5,0,0,0,28,42,0,-14,,,
401757265,2024,4,0,3,1,2,44,121,14.666666666666666,40.333333333333336,-25.66666666666667,0.3333333333333333,0,0,0,0,0,0,0,0,2,0,2,24,69,12.0,34.5,-22.5,0.0,0,0,0,0,0,0,0,0,0.3333333333333333,2.666666666666666,5.833333333333336,-3.1666666666666714,0,0,0,0,0,0.5,0,0,0,42,10,1,32,,,
401757267,2024,4,0,3,1,2,68,72,22.666666666666668,24.0,-1.3333333333333321,0.3333333333333333,0,0,0,0,0,0,0,0,2,1,1,29,73,14.5,36.5,-22.0,0.5,0,0,0,0,0,0,0,0,-0.16666666666666669,8.166666666666668,-12.5,20.666666666666668,0,0,0,0,0,0.5,0,0,0,25,31,0,-6,,,
401757268,2024,4,0,3,2,1,117,75,39.0,25.0,14.0,0.6666666666666666,0,0,0,0,0,0,0,0,3,1,2,44,77,14.666666666666666,25.666666666666668,-11.000000000000002,0.3333333333333333,0,0,0,0,0,0,0,0,0.3333333333333333,24.333333333333336,-0.6666666666666679,25.0,0,0,0,0,0,0.5,0,0,0,31,16,1,15,,,
401760372,2024,4,0,2,1,1,79,62,39.5,31.0,8.5,0.5,0,0,0,0,0,0,0,0,2,1,1,58,48,29.0,24.0,5.0,0.5,0,0,0,0,0,0,0,0,0.0,10.5,7.0,3.5,0,0,0,0,0,0.5,0,0,0,37,49,0,-12,,,
401760373,2024,4,0,2,1,1,42,55,21.0,27.5,-6.5,0.5,0,0,0,0,0,0,0,0,3,1,2,108,105,36.0,35.0,1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.16666666666666669,-15.0,-7.5,-7.5,0,0,0,0,0,0.5,0,0,0,16,17,0,-1,,,
401760374,2024,4,0,4,3,1,89,83,22.25,20.75,1.5,0.75,0,0,0,0,0,0,0,0,4,3,1,141,79,35.25,19.75,15.5,0.75,0,0,0,0,0,0,0,0,0.0,-13.0,1.0,-14.0,0,0,0,0,0,0.5,0,0,0,21,23,0,-2,,,
401760375,2024,4,0,2,0,2,21,54,10.5,27.0,-16.5,0.0,0,0,0,0,0,0,0,0,1,0,1,10,13,10.0,13.0,-3.0,0.0,0,0,0,0,0,0,0,0,0.0,0.5,14.0,-13.5,0,0,0,0,0,0.5,0,0,0,31,28,1,3,,,
401760376,2024,4,0,2,0,2,17,62,8.5,31.0,-22.5,0.0,0,0,0,0,0,0,0,0,3,3,0,106,75,35.333333333333336,25.0,10.333333333333336,1.0,0,0,0,0,0,0,0,0,-1.0,-26.833333333333336,6.0,-32.833333333333336,0,0,0,0,0,0.5,0,0,0,38,41,0,-3,,,
401760377,2024,4,0,3,2,1,99,90,33.0,30.0,3.0,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,1,10,34,10.0,34.0,-24.0,0.0,0,0,0,0,0,0,0,0,0.6666666666666666,23.0,-4.0,27.0,0,0,0,0,0,0.5,0,0,0,48,7,1,41,,,
401761609,2024,4,0,3,1,2,75,135,25.0,45.0,-20.0,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,1,7,28,7.0,28.0,-21.0,0.0,0,0,0,0,0,0,0,0,0.3333333333333333,18.0,17.0,1.0,0,0,0,0,0,0.5,0,0,0,45,17,1,28,,,
401761610,2024,4,0,3,0,3,73,128,24.333333333333332,42.666666666666664,-18.333333333333332,0.0,0,0,0,0,0,0,0,0,3,1,2,56,76,18.666666666666668,25.333333333333332,-6.666666666666664,0.3333333333333333,0,0,0,0,0,0,0,0,-0.3333333333333333,5.666666666666664,17.333333333333332,-11.666666666666668,0,0,0,0,0,0.5,0,0,0,34,31,1,3,,,
401761611,2024,4,0,3,1,2,84,85,28.0,28.333333333333332,-0.33333333333333215,0.3333333333333333,0,0,0,0,0,0,0,0,3,1,2,20,86,6.666666666666667,28.666666666666668,-22.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,21.333333333333332,-0.3333333333333357,21.666666666666668,0,0,0,0,0,0.5,0,0,0,20,38,0,-18,,,
401761612,2024,4,0,3,2,1,110,97,36.666666666666664,32.333333333333336,4.333333333333329,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,1,20,38,20.0,38.0,-18.0,0.0,0,0,0,0,0,0,0,0,0.6666666666666666,16.666666666666664,-5.666666666666664,22.33333333333333,0,0,0,0,0,0.5,0,0,0,35,3,1,32,,,
401761613,2024,4,0,3,2,1,86,57,28.666666666666668,19.0,9.666666666666668,0.6666666666666666,0,0,0,0,0,0,0,0,3,1,2,61,75,20.333333333333332,25.0,-4.666666666666668,0.3333333333333333,0,0,0,0,0,0,0,0,0.3333333333333333,8.333333333333336,-6.0,14.333333333333336,0,0,0,0,0,0.5,0,0,0,17,21,0,-4,,,
401762468,2024,4,0,3,1,2,56,89,18.666666666666668,29.666666666666668,-11.0,0.3333333333333333,0,0,0,0,0,0,0,0,3,2,1,61,64,20.333333333333332,21.333333333333332,-1.0,0.6666666666666666,0,0,0,0,0,0,0,0,-0.3333333333333333,-1.6666666666666643,8.333333333333336,-10.0,0,0,0,0,0,0.5,0,0,0,17,28,0,-11,,,
401762469,2024,4,0,2,1,1,51,51,25.5,25.5,0.0,0.5,0,0,0,0,0,0,0,0,3,3,0,143,40,47.666666666666664,13.333333333333334,34.33333333333333,1.0,0,0,0,0,0,0,0,0,-0.5,-22.166666666666664,12.166666666666666,-34.33333333333333,0,0,0,0,0,0.5,0,0,0,38,45,0,-7,,,
401762470,2024,4,0,3,2,1,64,72,21.333333333333332,24.0,-2.666666666666668,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,1,10,38,10.0,38.0,-28.0,0.0,0,0,0,0,0,0,0,0,0.6666666666666666,11.333333333333332,-14.0,25.333333333333332,0,0,0,0,0,0.5,0,0,0,63,14,1,49,,,
401762820,2024,4,0,3,0,3,36,94,12.0,31.333333333333332,-19.333333333333332,0.0,0,0,0,0,0,0,0,0,3,2,1,121,45,40.333333333333336,15.0,25.333333333333336,0.6666666666666666,0,0,0,0,0,0,0,0,-0.6666666666666666,-28.333333333333336,16.333333333333332,-44.66666666666667,0,0,0,0,0,0.5,0,0,0,14,13,1,1,,,
401762821,2024,4,0,3,0,3,28,109,9.333333333333334,36.333333333333336,-27.0,0.0,0,0,0,0,0,0,0,0,1,0,1,9,61,9.0,61.0,-52.0,0.0,0,0,0,0,0,0,0,0,0.0,0.3333333333333339,-24.666666666666664,25.0,0,0,0,0,0,0.5,0,0,0,51,7,1,44,,,
401762822,2024,4,0,3,1,2,36,122,12.0,40.666666666666664,-28.666666666666664,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,1,7,46,7.0,46.0,-39.0,0.0,0,0,0,0,0,0,0,0,0.3333333333333333,5.0,-5.333333333333336,10.333333333333336,0,0,0,0,0,0.5,0,0,0,49,10,1,39,,,
401762823,2024,4,0,3,1,2,57,81,19.0,27.0,-8.0,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,1,12,59,12.0,59.0,-47.0,0.0,0,0,0,0,0,0,0,0,0.3333333333333333,7.0,-32.0,39.0,0,0,0,0,0,0.5,0,0,0,52,35,1,17,,,
401752717,2024,5,0,4,2,2,174,94,43.5,23.5,20.0,0.5,0,0,0,0,0,0,0,0,3,1,2,120,98,40.0,32.666666666666664,7.333333333333336,0.3333333333333333,0,0,0,0,0,0,0,0,0.16666666666666669,3.5,-9.166666666666664,12.666666666666664,0,0,0,0,0,0.5,0,0,0,13,56,0,-43,,,
401752718,2024,5,0,3,3,0,117,54,39.0,18.0,21.0,1.0,0,0,0,0,0,0,0,0,3,2,1,128,45,42.666666666666664,15.0,27.666666666666664,0.6666666666666666,0,0,0,0,0,0,0,0,0.33333333333333337,-3.6666666666666643,3.0,-6.666666666666664,0,0,0,0,0,0.5,0,0,0,21,24,0,-3,,,
401752719,2024,5,0,4,4,0,179,75,44.75,18.75,26.0,1.0,0,0,0,0,0,0,0,0,4,4,0,116,37,29.0,9.25,19.75,1.0,0,0,0,0,0,0,0,0,0.0,15.75,9.5,6.25,0,0,0,0,0,0.5,0,0,0,24,19,1,5,,,
401752720,2024,5,0,4,4,0,159,47,39.75,11.75,28.0,1.0,0,0,0,0,0,0,0,0,4,3,1,214,111,53.5,27.75,25.75,0.75,0,0,0,0,0,0,0,0,0.25,-13.75,-16.0,2.25,0,0,0,0,0,0.5,0,0,0,34,41,0,-7,,,
401752721,2024,5,0,4,4,0,184,67,46.0,16.75,29.25,1.0,0,0,0,0,0,0,0,0,3,0,3,43,116,14.333333333333334,38.666666666666664,-24.33333333333333,0.0,0,0,0,0,0,0,0,0,1.0,31.666666666666664,-21.916666666666664,53.58333333333333,0,0,0,0,0,0.5,0,0,0,42,6,1,36,,,
401752722,2024,5,0,4,2,2,89,81,22.25,20.25,2.0,0.5,0,0,0,0,0,0,0,0,3,2,1,95,69,31.666666666666668,23.0,8.666666666666668,0.6666666666666666,0,0,0,0,0,0,0,0,-0.16666666666666663,-9.416666666666668,-2.75,-6.666666666666668,0,0,0,0,0,0.5,0,0,0,35,13,1,22,,,
401752724,2024,5,0,3,3,0,127,86,42.333333333333336,28.666666666666668,13.666666666666668,1.0,0,0,0,0,0,0,0,0,4,3,1,128,66,32.0,16.5,15.5,0.75,0,0,0,0,0,0,0,0,0.25,10.333333333333336,12.166666666666668,-1.8333333333333321,0,0,0,0,0,0.5,0,0,0,16,10,1,6,,,
401752725,2024,5,0,4,4,0,190,51,47.5,12.75,34.75,1.0,0,0,0,0,0,0,0,0,4,3,1,147,97,36.75,24.25,12.5,0.75,0,0,0,0,0,0,0,0,0.25,10.75,-11.5,22.25,0,0,0,0,0,0.5,0,0,0,55,35,1,20,,,
401752849,2024,5,0,3,2,1,103,37,34.333333333333336,12.333333333333334,22.0,0.6666666666666666,0,0,0,0,0,0,0,0,4,3,1,167,96,41.75,24.0,17.75,0.75,0,0,0,0,0,0,0,0,-0.08333333333333337,-7.416666666666664,-11.666666666666666,4.25,0,0,0,0,0,0.5,0,0,0,31,28,1,3,,,
401752850,2024,5,0,4,3,1,145,85,36.25,21.25,15.0,0.75,0,0,0,0,0,0,0,0,4,4,0,210,81,52.5,20.25,32.25,1.0,0,0,0,0,0,0,0,0,-0.25,-16.25,1.0,-17.25,0,0,0,0,0,0.5,0,0,0,34,32,1,2,,,
401752851,2024,5,0,3,1,2,59,64,19.666666666666668,21.333333333333332,-1.6666666666666643,0.3333333333333333,0,0,0,0,0,0,0,0,3,0,3,43,108,14.333333333333334,36.0,-21.666666666666664,0.0,0,0,0,0,0,0,0,0,0.3333333333333333,5.333333333333334,-14.666666666666668,20.0,0,0,0,0,0,0.5,0,0,0,17,14,1,3,,,
401752852,2024,5,0,3,3,0,167,55,55.666666666666664,18.333333333333332,37.33333333333333,1.0,0,0,0,0,0,0,0,0,3,3,0,121,16,40.333333333333336,5.333333333333333,35.0,1.0,0,0,0,0,0,0,0,0,0.0,15.333333333333329,13.0,2.3333333333333286,0,0,0,0,0,0.5,0,0,0,6,24,0,-18,,,
401752853,2024,5,0,4,3,1,132,58,33.0,14.5,18.5,0.75,0,0,0,0,0,0,0,0,4,4,0,219,33,54.75,8.25,46.5,1.0,0,0,0,0,0,0,0,0,-0.25,-21.75,6.25,-28.0,0,0,0,0,0,0.5,0,0,0,15,20,0,-5,,,
401752854,2024,5,0,3,3,0,132,17,44.0,5.666666666666667,38.333333333333336,1.0,0,0,0,0,0,0,0,0,4,4,0,203,37,50.75,9.25,41.5,1.0,0,0,0,0,0,0,0,0,0.0,-6.75,-3.583333333333333,-3.1666666666666643,0,0,0,0,0,0.5,0,0,0,24,30,0,-6,,,
401752939,2024,5,0,4,0,4,63,156,15.75,39.0,-23.25,0.0,0,0,0,0,0,0,0,0,3,3,0,98,29,32.666666666666664,9.666666666666666,23.0,1.0,0,0,0,0,0,0,0,0,-1.0,-16.916666666666664,29.333333333333336,-46.25,0,0,0,0,0,0.5,0,0,0,24,27,0,-3,,,
401752950,2024,5,0,3,1,2,58,72,19.333333333333332,24.0,-4.666666666666668,0.3333333333333333,0,0,0,0,0,0,0,0,4,2,2,83,141,20.75,35.25,-14.5,0.5,0,0,0,0,0,0,0,0,-0.16666666666666669,-1.4166666666666679,-11.25,9.833333333333332,0,0,0,0,0,0.5,0,0,0,3,20,0,-17,,,
401754543,2024,5,0,4,3,1,182,78,45.5,19.5,26.0,0.75,0,0,0,0,0,0,0,0,3,3,0,174,30,58.0,10.0,48.0,1.0,0,0,0,0,0,0,0,0,-0.25,-12.5,9.5,-22.0,0,0,0,0,0,0.5,0,0,0,46,38,1,8,,,
401754544,2024,5,0,3,1,2,126,82,42.0,27.333333333333332,14.666666666666668,0.3333333333333333,0,0,0,0,0,0,0,0,4,3,1,96,66,24.0,16.5,7.5,0.75,0,0,0,0,0,0,0,0,-0.4166666666666667,18.0,10.833333333333332,7.166666666666668,0,0,0,0,0,0.5,0,0,0,24,28,0,-4,,,
401754545,2024,5,0,4,3,1,153,110,38.25,27.5,10.75,0.75,0,0,0,0,0,0,0,0,4,2,2,136,129,34.0,32.25,1.75,0.5,0,0,0,0,0,0,0,0,0.25,4.25,-4.75,9.0,0,0,0,0,0,0.5,0,0,0,3,38,0,-35,,,
401754546,2024,5,0,3,2,1,76,53,25.333333333333332,17.666666666666668,7.666666666666664,0.6666666666666666,0,0,0,0,0,0,0,0,4,4,0,155,77,38.75,19.25,19.5,1.0,0,0,0,0,0,0,0,0,-0.33333333333333337,-13.416666666666668,-1.5833333333333321,-11.833333333333336,0,0,0,0,0,0.5,0,0,0,29,30,0,-1,,,
401754547,2024,5,0,3,2,1,130,57,43.333333333333336,19.0,24.333333333333336,0.6666666666666666,0,0,0,0,0,0,0,0,3,3,0,119,48,39.666666666666664,16.0,23.666666666666664,1.0,0,0,0,0,0,0,0,0,-0.33333333333333337,3.6666666666666714,3.0,0.6666666666666714,0,0,0,0,0,0.5,0,0,0,27,34,0,-7,,,
401754548,2024,5,0,4,3,1,126,117,31.5,29.25,2.25,0.75,0,0,0,0,0,0,0,0,4,1,3,95,119,23.75,29.75,-6.0,0.25,0,0,0,0,0,0,0,0,0.5,7.75,-0.5,8.25,0,0,0,0,0,0.5,0,0,0,21,23,0,-2,,,
401754549,2024,5,0,4,1,3,73,118,18.25,29.5,-11.25,0.25,0,0,0,0,0,0,0,0,3,1,2,52,82,17.333333333333332,27.333333333333332,-10.0,0.3333333333333333,0,0,0,0,0,0,0,0,-0.08333333333333331,0.9166666666666679,2.166666666666668,-1.25,0,0,0,0,0,0.5,0,0,0,30,29,1,1,,,
401756902,2024,5,0,4,3,1,119,82,29.75,20.5,9.25,0.75,0,0,0,0,0,0,0,0,3,3,0,125,59,41.666666666666664,19.666666666666668,21.999999999999996,1.0,0,0,0,0,0,0,0,0,-0.25,-11.916666666666664,0.8333333333333321,-12.749999999999996,0,0,0,0,0,0.5,0,0,0,27,24,1,3,,,
401756903,2024,5,0,4,2,2,108,90,27.0,22.5,4.5,0.5,0,0,0,0,0,0,0,0,3,3,0,130,16,43.333333333333336,5.333333333333333,38.0,1.0,0,0,0,0,0,0,0,0,-0.5,-16.333333333333336,17.166666666666668,-33.5,0,0,0,0,0,0.5,0,0,0,21,24,0,-3,,,
401756904,2024,5,0,4,4,0,119,57,29.75,14.25,15.5,1.0,0,0,0,0,0,0,0,0,3,3,0,111,26,37.0,8.666666666666666,28.333333333333336,1.0,0,0,0,0,0,0,0,0,0.0,-7.25,5.583333333333334,-12.833333333333336,0,0,0,0,0,0.5,0,0,0,39,14,1,25,,,
401756905,2024,5,0,4,3,1,149,66,37.25,16.5,20.75,0.75,0,0,0,0,0,0,0,0,3,2,1,121,40,40.333333333333336,13.333333333333334,27.0,0.6666666666666666,0,0,0,0,0,0,0,0,0.08333333333333337,-3.0833333333333357,3.166666666666666,-6.25,0,0,0,0,0,0.5,0,0,0,34,37,0,-3,,,
401756906,2024,5,0,4,1,3,97,106,24.25,26.5,-2.25,0.25,0,0,0,0,0,0,0,0,3,3,0,119,26,39.666666666666664,8.666666666666666,31.0,1.0,0,0,0,0,0,0,0,0,-0.75,-15.416666666666664,17.833333333333336,-33.25,0,0,0,0,0,0.5,0,0,0,34,20,1,14,,,
