team_id,off_points_per_drive,off_total_points,off_yards_per_drive,off_yards_std,off_plays_per_drive,off_plays_std,off_seconds_per_drive,off_seconds_std,off_scoring_pct,off_scoring_drives,off_total_drives,off_redzone_scoring_pct,off_redzone_attempts,off_three_and_outs,off_three_and_out_pct,off_explosive_drives,off_explosive_pct,off_home_ppd,off_away_ppd,off_dome_ppd,off_outdoor_ppd,def_points_per_drive,def_yards_per_drive,def_plays_per_drive,def_scoring_pct,def_total_drives,def_three_and_out_forced,def_redzone_stops,ppd_differential,ypd_differential,scoring_pct_differential
58,3.1285714285714286,438,39.878571428571426,29.85756784563558,5.564285714285714,2.8868611175504553,116.17142857142858,69.5980177152119,0.5,70,140,0.0,0.0,32,0.22857142857142856,96.0,0.6857142857142857,3.6507936507936507,2.7012987012987013,0.0,3.1285714285714286,2.1901408450704225,31.288732394366196,6.028169014084507,0.38028169014084506,142,0.3028169014084507,0,0.938430583501006,8.58983903420523,0.11971830985915494
59,2.9646017699115044,335,42.32743362831859,29.41678410542067,6.283185840707965,3.355350275915085,159.39823008849558,108.16072199534234,0.5221238938053098,59,113,0.0,0.0,27,0.23893805309734514,82.0,0.7256637168141593,3.016949152542373,2.9074074074074074,0.0,2.9646017699115044,2.596330275229358,37.788990825688074,6.256880733944954,0.41284403669724773,109,0.23853211009174313,0,0.36827149468214637,4.538442802630513,0.10927985710806204
61,3.048780487804878,375,39.34146341463415,30.013884565202865,6.560975609756097,3.3391525907017807,179.9918699186992,109.57597079644307,0.4878048780487805,60,123,0.0,0.0,27,0.21951219512195122,82.0,0.6666666666666666,3.2,2.8125,0.0,3.048780487804878,1.628099173553719,27.09917355371901,5.636363636363637,0.2727272727272727,121,0.34710743801652894,0,1.4206813142511592,12.24228986091514,0.21507760532150777
62,2.4153846153846152,314,32.86923076923077,29.46562534417142,6.2153846153846155,3.638690912450607,162.30769230769232,109.60286635149072,0.4461538461538462,58,130,0.0,0.0,33,0.25384615384615383,78.0,0.6,2.4383561643835616,2.3859649122807016,0.9090909090909091,2.5546218487394956,2.269230769230769,30.276923076923076,5.392307692307693,0.3769230769230769,130,0.33076923076923076,0,0.14615384615384608,2.592307692307692,0.06923076923076926
66,2.6475409836065573,323,37.204918032786885,28.948212101570682,6.409836065573771,3.603841151782855,169.84426229508196,116.34218697849414,0.4262295081967213,52,122,0.0,0.0,32,0.26229508196721313,80.0,0.6557377049180327,3.1363636363636362,2.0714285714285716,0.0,2.6475409836065573,2.024793388429752,32.47933884297521,5.966942148760331,0.32231404958677684,121,0.2975206611570248,0,0.6227475951768051,4.7255791898116755,0.10391545860994444
68,2.514925373134328,337,33.634328358208954,29.95172583295616,5.992537313432836,3.428093287648806,161.41044776119404,114.04762312802221,0.373134328358209,50,134,0.0,0.0,35,0.26119402985074625,74.0,0.5522388059701493,3.037974683544304,1.7636363636363637,0.0,2.514925373134328,1.9562043795620438,25.496350364963504,4.978102189781022,0.32116788321167883,137,0.41605839416058393,0,0.5587209935722843,8.13797799324545,0.05196644514653015
70,2.2,44,28.25,30.607661579552612,7.15,5.353552681704877,221.5,198.18399213065143,0.3,6,20,0.0,0.0,8,0.4,10.0,0.5,0.0,2.2,0.0,2.2,2.2,31.4,5.2,0.4,20,0.3,0,0.0,-3.1499999999999986,-0.10000000000000003
77,2.1363636363636362,235,37.11818181818182,29.54664538563761,6.745454545454545,3.9292746573352844,196.9090909090909,141.7336010904438,0.44545454545454544,49,110,0.0,0.0,28,0.2545454545454545,71.0,0.6454545454545455,2.357142857142857,1.75,0.0,2.1363636363636362,2.1272727272727274,34.49090909090909,6.127272727272727,0.33636363636363636,110,0.22727272727272727,0,0.009090909090908816,2.627272727272725,0.10909090909090907
79,2.2222222222222223,20,33.111111111111114,27.73285255993532,6.888888888888889,3.100179206289712,154.88888888888889,84.02595498482069,0.3333333333333333,3,9,0.0,0.0,1,0.1111111111111111,6.0,0.6666666666666666,0.0,2.2222222222222223,0.0,2.2222222222222223,4.25,54.375,9.75,0.75,8,0.0,0,-2.0277777777777777,-21.263888888888886,-0.4166666666666667
84,3.7235772357723578,458,42.97560975609756,30.939778474371508,6.2682926829268295,3.2493963392255263,183.52845528455285,115.7677384491339,0.6016260162601627,74,123,0.0,0.0,23,0.18699186991869918,92.0,0.7479674796747967,4.233766233766234,2.869565217391304,0.0,3.7235772357723578,1.248,21.68,4.952,0.232,125,0.384,0,2.4755772357723576,21.295609756097562,0.36962601626016267
