game_id,season,week,week_normalized,home_team_id,away_team_id,home_score,away_score,point_spread,total_points,home_win,neutral_site,conference_game,temperature,wind_speed,is_dome,home_hist_games_played,home_hist_ppg,home_hist_papg,home_hist_ypg,home_hist_turnover_pg,home_hist_win_pct,away_hist_games_played,away_hist_ppg,away_hist_papg,away_hist_ypg,away_hist_turnover_pg,away_hist_win_pct,odds_opening_spread,odds_latest_spread,odds_line_movement,odds_opening_total,odds_latest_total,odds_opening_ml_home,odds_latest_ml_home,odds_opening_ml_away,odds_latest_ml_away,home_drive_total_drives,home_drive_ppd,home_drive_ypd,home_drive_plays_per_drive,home_drive_seconds_per_drive,home_drive_scoring_pct,home_drive_redzone_pct,home_drive_three_and_out_pct,home_drive_explosive_drive_pct,home_drive_def_ppd,home_drive_def_ypd,home_drive_def_scoring_pct,home_drive_def_three_and_out_forced,away_drive_total_drives,away_drive_ppd,away_drive_ypd,away_drive_plays_per_drive,away_drive_seconds_per_drive,away_drive_scoring_pct,away_drive_redzone_pct,away_drive_three_and_out_pct,away_drive_explosive_drive_pct,away_drive_def_ppd,away_drive_def_ypd,away_drive_def_scoring_pct,away_drive_def_three_and_out_forced,ppg_differential,papg_differential,win_pct_differential,ppd_differential,scoring_pct_differential,stats_reliability,vegas_reliability,prev_season_weight,prev_season_ppg_diff,prev_season_win_pct_diff,weighted_ppg_diff,weighted_vegas_spread,blended_ppg_diff
401752710,2023,4,0.2222222222222222,99,2545,56,10,46,66,1,0,0,0,0,0,3.0,20.0,9.0,345.6666666666667,1.3333333333333333,1.0,1.0,0.0,24.0,271.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,102,1.6470588235294117,31.558823529411764,6.029411764705882,169.47058823529412,0.3235294117647059,0,0.29411764705882354,0.6176470588235294,1.088235294117647,22.205882352941178,0.17647058823529413,0.35294117647058826,36,0.5833333333333334,23.333333333333332,6.25,193.41666666666666,0.08333333333333333,0,0.5,0.4166666666666667,1.4166666666666667,21.416666666666668,0.25,0.4166666666666667,20.0,-15.0,1.0,1.0637254901960782,0.24019607843137258,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,8.571428571428571,0.0,8.571428571428571
401752711,2023,4,0.2222222222222222,145,2655,45,10,35,55,1,0,0,0,0,0,3.0,44.666666666666664,21.666666666666668,541.6666666666666,1.3333333333333333,1.0,3.0,30.0,20.333333333333332,417.6666666666667,0.6666666666666666,1.0,-11.65,-11.8,-0.15000000000000036,61.15,61.4,0,0,0,0,114,3.5789473684210527,43.13157894736842,6.078947368421052,131.39473684210526,0.6052631578947368,0,0.23684210526315788,0.6578947368421053,1.9473684210526316,30.86842105263158,0.2894736842105263,0.3684210526315789,105,2.6,35.05714285714286,6.171428571428572,172.11428571428573,0.4857142857142857,0,0.37142857142857144,0.6,2.0303030303030303,35.75757575757576,0.3333333333333333,0.3333333333333333,14.666666666666664,1.3333333333333357,0.0,0.9789473684210526,0.11954887218045113,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,6.285714285714285,-6.742857142857143,6.285714285714285
401752712,2023,4,0.2222222222222222,344,2459,38,10,28,48,1,0,0,0,0,0,3.0,40.333333333333336,12.333333333333334,441.3333333333333,0.6666666666666666,1.0,2.0,14.0,18.5,279.0,0.5,0.5,-23.25,-23.5,-0.25,48.5,48.5,0,0,0,0,111,3.27027027027027,33.108108108108105,5.378378378378378,138.56756756756758,0.5135135135135135,0,0.2702702702702703,0.6216216216216216,1.0277777777777777,20.97222222222222,0.19444444444444445,0.4166666666666667,69,1.1304347826086956,23.17391304347826,6.3478260869565215,171.52173913043478,0.21739130434782608,0,0.30434782608695654,0.43478260869565216,1.625,24.875,0.25,0.3333333333333333,26.333333333333336,-6.166666666666666,0.5,2.139835487661575,0.29612220916568743,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,11.285714285714286,-13.428571428571427,11.285714285714286
401752713,2023,4,0.2222222222222222,142,2579,29,20,9,49,1,0,1,0,0,0,3.0,51.666666666666664,15.666666666666666,587.0,0.6666666666666666,1.0,3.0,23.0,17.333333333333332,303.0,1.3333333333333333,0.6666666666666666,-9.9,-9.9,0.0,48.55,48.5,0,0,0,0,105,4.514285714285714,49.65714285714286,7.057142857142857,189.74285714285713,0.7142857142857143,0,0.2,0.7428571428571429,1.4545454545454546,17.696969696969695,0.2727272727272727,0.45454545454545453,90,1.5666666666666667,29.833333333333332,5.966666666666667,149.86666666666667,0.26666666666666666,0,0.26666666666666666,0.5333333333333333,2.2058823529411766,27.470588235294116,0.4117647058823529,0.20588235294117646,28.666666666666664,-1.666666666666666,0.33333333333333337,2.947619047619048,0.44761904761904764,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,12.285714285714285,-5.6571428571428575,12.285714285714285
401752714,2023,4,0.2222222222222222,201,2,24,17,7,41,1,0,1,0,0,0,3.0,33.666666666666664,6.333333333333333,472.6666666666667,1.6666666666666667,1.0,3.0,37.0,14.0,415.6666666666667,0.3333333333333333,1.0,-6.636363636363637,-6.8,-0.16363636363636314,46.68181818181818,46.9,0,0,0,0,108,2.9444444444444446,39.916666666666664,6.305555555555555,162.30555555555554,0.4444444444444444,0,0.3333333333333333,0.6388888888888888,0.5945945945945946,15.783783783783784,0.13513513513513514,0.4864864864864865,90,3.566666666666667,40.733333333333334,6.733333333333333,181.83333333333334,0.5333333333333333,0,0.16666666666666666,0.6666666666666666,1.4666666666666666,29.333333333333332,0.26666666666666666,0.4,-3.3333333333333357,-7.666666666666667,0.0,-0.6222222222222222,-0.0888888888888889,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,-1.4285714285714295,-3.8857142857142852,-1.4285714285714295
401752715,2023,4,0.2222222222222222,2633,5,56,24,32,80,1,0,0,0,0,0,3.0,52.666666666666664,29.0,568.6666666666666,1.3333333333333333,0.6666666666666666,3.0,35.666666666666664,36.0,451.3333333333333,1.3333333333333333,0.6666666666666666,-39.1,-40.8,-1.6999999999999957,69.05,70.7,0,0,0,0,120,3.85,41.95,6.125,122.775,0.625,0,0.15,0.7,2.2857142857142856,27.404761904761905,0.38095238095238093,0.3333333333333333,93,3.3225806451612905,44.58064516129032,6.387096774193548,158.3548387096774,0.5161290322580645,0,0.16129032258064516,0.7419354838709677,3.3333333333333335,42.63636363636363,0.5151515151515151,0.18181818181818182,17.0,-7.0,0.0,0.5274193548387096,0.1088709677419355,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,7.285714285714286,-23.31428571428571,7.285714285714286
401752716,2023,4,0.2222222222222222,238,2247,70,21,49,91,1,0,0,0,0,0,3.0,40.0,10.0,431.3333333333333,1.0,1.0,3.0,20.0,40.666666666666664,367.6666666666667,1.6666666666666667,0.3333333333333333,-27.8,-28.0,-0.1999999999999993,53.05,53.1,0,0,0,0,99,3.6666666666666665,38.78787878787879,5.515151515151516,179.63636363636363,0.5757575757575758,0,0.18181818181818182,0.6666666666666666,1.1,23.666666666666668,0.2,0.43333333333333335,114,1.894736842105263,27.605263157894736,5.078947368421052,143.28947368421052,0.23684210526315788,0,0.39473684210526316,0.47368421052631576,3.324324324324324,37.972972972972975,0.5405405405405406,0.13513513513513514,20.0,-30.666666666666664,0.6666666666666667,1.7719298245614035,0.33891547049441795,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,8.571428571428571,-16.0,8.571428571428571
401752723,2023,4,0.2222222222222222,251,2534,55,0,55,55,1,0,0,0,0,0,3.0,24.0,10.333333333333334,382.6666666666667,1.3333333333333333,0.6666666666666666,3.0,21.666666666666668,38.666666666666664,317.3333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,111,1.945945945945946,28.486486486486488,5.837837837837838,153.45945945945945,0.32432432432432434,0,0.21621621621621623,0.6216216216216216,0.8717948717948718,20.615384615384617,0.1282051282051282,0.46153846153846156,111,1.9189189189189189,29.0,5.486486486486487,135.86486486486487,0.2972972972972973,0,0.32432432432432434,0.4594594594594595,3.3333333333333335,37.77777777777778,0.5555555555555556,0.19444444444444445,2.333333333333332,-28.33333333333333,0.6666666666666666,0.027027027027027195,0.02702702702702703,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,0.9999999999999994,0.0,0.9999999999999994
401752841,2023,4,0.2222222222222222,2483,204,41,7,34,48,1,0,0,0,0,0,3.0,54.0,10.0,503.3333333333333,0.3333333333333333,1.0,3.0,18.666666666666668,38.333333333333336,376.6666666666667,2.0,0.0,-34.3,-33.8,0.5,56.7,56.7,0,0,0,0,96,4.75,47.84375,5.8125,161.90625,0.71875,0,0.0625,0.84375,1.2941176470588236,21.235294117647058,0.23529411764705882,0.4411764705882353,117,2.282051282051282,29.256410256410255,5.897435897435898,157.97435897435898,0.3333333333333333,0,0.2564102564102564,0.5128205128205128,3.0,33.15151515151515,0.45454545454545453,0.30303030303030304,35.33333333333333,-28.333333333333336,1.0,2.467948717948718,0.3854166666666667,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,15.14285714285714,-19.314285714285713,15.14285714285714
401752842,2023,4,0.2222222222222222,265,264,24,59,-35,83,0,0,0,0,0,0,3.0,19.666666666666668,27.333333333333332,294.0,2.0,0.6666666666666666,2.0,54.0,15.5,568.5,0.5,1.0,20.9,20.9,0.0,51.9,51.6,0,0,0,0,111,1.5405405405405406,22.35135135135135,5.405405405405405,146.8918918918919,0.2972972972972973,0,0.43243243243243246,0.4594594594594595,2.324324324324324,21.864864864864863,0.3783783783783784,0.35135135135135137,60,5.05,56.1,7.6,213.2,0.75,0,0.05,0.9,1.8095238095238095,23.904761904761905,0.2857142857142857,0.42857142857142855,-34.33333333333333,11.833333333333332,-0.33333333333333337,-3.5094594594594595,-0.4527027027027027,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,-14.714285714285712,11.942857142857141,-14.714285714285712
401752843,2023,4,0.2222222222222222,84,356,63,10,53,73,1,0,1,0,0,0,3.0,52.0,7.666666666666667,591.6666666666666,0.3333333333333333,1.0,3.0,45.0,7.333333333333333,405.6666666666667,0.0,1.0,-6.55,-6.8,-0.25,52.6,52.5,0,0,0,0,111,4.108108108108108,48.08108108108108,6.135135135135135,173.9189189189189,0.6216216216216216,0,0.13513513513513514,0.7837837837837838,0.8108108108108109,18.027027027027028,0.16216216216216217,0.5135135135135135,99,3.9696969696969697,38.39393939393939,6.03030303030303,182.66666666666666,0.6060606060606061,0,0.24242424242424243,0.6363636363636364,1.03125,26.03125,0.1875,0.375,7.0,0.3333333333333339,0.0,0.13841113841113817,0.015561015561015523,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,3.0,-3.8857142857142852,3.0
401752844,2023,4,0.2222222222222222,164,2294,28,38,-10,66,0,0,1,0,0,0,3.0,46.333333333333336,19.333333333333332,461.0,0.0,1.0,3.0,31.333333333333332,10.0,335.6666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,93,4.419354838709677,52.483870967741936,8.129032258064516,231.5483870967742,0.5806451612903226,0,0.0967741935483871,0.8709677419354839,2.7241379310344827,36.06896551724138,0.41379310344827586,0.27586206896551724,90,3.033333333333333,33.96666666666667,7.0,198.66666666666666,0.5333333333333333,0,0.3,0.6,1.15625,16.6875,0.21875,0.46875,15.000000000000004,9.333333333333332,0.33333333333333337,1.3860215053763438,0.047311827956989294,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,6.42857142857143,0.0,6.42857142857143
401752845,2023,4,0.2222222222222222,275,120,10,27,-17,37,0,0,1,0,0,0,3.0,24.333333333333332,16.0,332.6666666666667,1.6666666666666667,0.6666666666666666,3.0,34.333333333333336,11.0,382.6666666666667,0.6666666666666666,1.0,-9.909090909090908,7.8,17.709090909090907,44.40909090909091,44.2,0,0,0,0,93,2.3548387096774195,31.387096774193548,5.967741935483871,195.74193548387098,0.3548387096774194,0,0.22580645161290322,0.5483870967741935,1.6,26.233333333333334,0.26666666666666666,0.3,120,2.25,29.775,5.525,137.325,0.425,0,0.25,0.525,1.2439024390243902,24.170731707317074,0.1951219512195122,0.34146341463414637,-10.000000000000004,5.0,-0.33333333333333337,0.10483870967741948,-0.07016129032258062,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,-4.285714285714287,4.457142857142856,-4.285714285714287
401752846,2023,4,0.2222222222222222,158,130,27,30,-3,57,0,0,1,0,0,0,3.0,49.0,8.0,545.0,0.3333333333333333,1.0,3.0,36.666666666666664,14.666666666666666,452.0,0.6666666666666666,0.6666666666666666,1.1818181818181819,1.1,-0.08181818181818179,47.54545454545455,47.5,0,0,0,0,105,3.942857142857143,46.371428571428574,6.3428571428571425,170.68571428571428,0.6,0,0.08571428571428572,0.8,1.088235294117647,19.176470588235293,0.17647058823529413,0.4117647058823529,105,3.3142857142857145,38.57142857142857,5.857142857142857,150.02857142857144,0.5142857142857142,0,0.22857142857142856,0.6285714285714286,1.2702702702702702,24.054054054054053,0.21621621621621623,0.43243243243243246,12.333333333333336,-6.666666666666666,0.33333333333333337,0.6285714285714286,0.08571428571428574,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,5.2857142857142865,0.6285714285714286,5.2857142857142865
401752847,2023,4,0.2222222222222222,30,127,45,31,14,76,1,0,1,0,0,0,3.0,55.0,16.666666666666668,604.0,0.6666666666666666,1.0,3.0,35.333333333333336,23.333333333333332,386.6666666666667,1.3333333333333333,1.0,0.0,-19.1,0.0,0.0,55.2,0,0,0,0,102,4.529411764705882,54.5,5.735294117647059,161.1764705882353,0.7352941176470589,0,0.14705882352941177,0.7647058823529411,1.8055555555555556,29.97222222222222,0.3055555555555556,0.3055555555555556,105,3.2285714285714286,36.142857142857146,5.771428571428571,164.45714285714286,0.5142857142857142,0,0.2571428571428571,0.6571428571428571,2.0285714285714285,29.885714285714286,0.34285714285714286,0.2857142857142857,19.666666666666664,-6.666666666666664,0.0,1.3008403361344536,0.22100840336134464,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,8.428571428571427,-10.914285714285715,8.428571428571427
401752848,2023,4,0.2222222222222222,87,2509,56,30,26,86,1,0,0,0,0,0,2.0,32.0,34.0,371.5,1.5,0.0,3.0,27.333333333333332,16.666666666666668,391.3333333333333,1.3333333333333333,0.6666666666666666,-24.681818181818183,-24.6,0.08181818181818201,51.04545454545455,51.0,0,0,0,0,72,2.4166666666666665,31.625,5.5,147.45833333333334,0.4166666666666667,0,0.2916666666666667,0.5833333333333334,3.125,32.583333333333336,0.5416666666666666,0.3333333333333333,78,3.423076923076923,48.96153846153846,7.923076923076923,204.15384615384616,0.5769230769230769,0,0.15384615384615385,0.8076923076923077,2.037037037037037,36.77777777777778,0.3333333333333333,0.2222222222222222,4.666666666666668,17.333333333333332,-0.6666666666666666,-1.0064102564102564,-0.1602564102564102,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,2.0000000000000004,-14.057142857142857,2.0000000000000004
401754537,2023,4,0.2222222222222222,228,183,21,34,-13,55,0,0,1,0,0,0,3.0,19.333333333333332,19.0,319.3333333333333,1.6666666666666667,0.3333333333333333,3.0,39.666666666666664,29.666666666666668,486.0,2.0,0.6666666666666666,-17.0,-5.4,11.6,54.36363636363637,64.7,0,0,0,0,93,2.2903225806451615,30.548387096774192,5.774193548387097,149.51612903225808,0.3548387096774194,0,0.2903225806451613,0.5161290322580645,1.7096774193548387,31.774193548387096,0.3225806451612903,0.2903225806451613,129,3.046511627906977,34.04651162790697,5.627906976744186,121.6046511627907,0.46511627906976744,0,0.3023255813953488,0.5581395348837209,2.1794871794871793,33.30769230769231,0.358974358974359,0.23076923076923078,-20.333333333333332,-10.666666666666668,-0.3333333333333333,-0.7561890472618154,-0.11027756939234806,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,-8.714285714285714,-3.085714285714286,-8.714285714285714
401754538,2023,4,0.2222222222222222,150,152,45,33,12,78,1,0,1,0,0,0,3.0,30.333333333333332,32.0,479.3333333333333,2.3333333333333335,0.3333333333333333,3.0,31.0,24.0,415.0,0.3333333333333333,1.0,-2.95,-3.0,-0.04999999999999982,57.15,56.5,0,0,0,0,93,3.032258064516129,46.58064516129032,6.612903225806452,148.8709677419355,0.4838709677419355,0,0.1935483870967742,0.8064516129032258,2.942857142857143,31.771428571428572,0.4857142857142857,0.34285714285714286,105,2.6285714285714286,35.0,5.9714285714285715,167.62857142857143,0.4,0,0.2857142857142857,0.5714285714285714,2.5,34.61764705882353,0.38235294117647056,0.2647058823529412,-0.6666666666666679,8.0,-0.6666666666666667,0.40368663594470044,0.08387096774193548,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,-0.2857142857142862,-1.7142857142857142,-0.2857142857142862
401754539,2023,4,0.2222222222222222,258,24,48,20,28,68,1,0,1,0,0,0,3.0,44.666666666666664,19.333333333333332,556.0,0.6666666666666666,0.6666666666666666,3.0,17.666666666666668,23.333333333333332,282.0,1.3333333333333333,0.3333333333333333,-16.55,-16.5,0.05000000000000071,49.2,48.9,0,0,0,0,111,3.5945945945945947,44.16216216216216,6.702702702702703,166.8918918918919,0.5675675675675675,0,0.08108108108108109,0.6756756756756757,1.435897435897436,23.025641025641026,0.20512820512820512,0.5128205128205128,96,1.3125,26.65625,6.1875,173.34375,0.3125,0,0.4375,0.46875,2.4411764705882355,33.73529411764706,0.5,0.14705882352941177,26.999999999999996,-4.0,0.3333333333333333,2.2820945945945947,0.25506756756756754,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,11.57142857142857,-9.428571428571429,11.57142857142857
401754540,2023,4,0.2222222222222222,21,25,34,0,34,34,1,0,0,0,0,0,2.0,27.5,18.0,339.5,0.0,0.5,3.0,32.0,10.666666666666666,387.6666666666667,0.6666666666666666,1.0,0.0,14.1,0.0,0.0,46.9,0,0,0,0,78,2.1153846153846154,24.73076923076923,5.538461538461538,140.73076923076923,0.34615384615384615,0,0.34615384615384615,0.4230769230769231,1.2592592592592593,17.185185185185187,0.2222222222222222,0.48148148148148145,105,2.6285714285714286,29.8,5.6,136.88571428571427,0.45714285714285713,0,0.22857142857142856,0.6,1.2222222222222223,24.02777777777778,0.19444444444444445,0.2777777777777778,-4.5,7.333333333333334,-0.5,-0.5131868131868131,-0.11098901098901098,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,-1.9285714285714284,8.057142857142857,-1.9285714285714284
401754541,2023,4,0.2222222222222222,52,2309,66,10,56,76,1,0,0,0,0,0,2.0,54.0,10.0,555.5,1.0,1.0,3.0,21.0,36.666666666666664,318.6666666666667,1.3333333333333333,0.3333333333333333,-44.95,-44.9,0.05000000000000426,55.7,56.3,0,0,0,0,66,4.909090909090909,52.09090909090909,6.136363636363637,170.13636363636363,0.7272727272727273,0,0.045454545454545456,0.7272727272727273,1.0,22.08695652173913,0.17391304347826086,0.391304347826087,120,1.65,24.425,4.825,142.575,0.225,0,0.375,0.425,2.625,34.825,0.45,0.275,33.0,-26.666666666666664,0.6666666666666667,3.2590909090909093,0.5022727272727273,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,14.142857142857142,-25.657142857142855,14.142857142857142
401754542,2023,4,0.2222222222222222,59,218,45,24,21,69,1,0,0,0,0,0,3.0,36.666666666666664,17.666666666666668,500.3333333333333,1.6666666666666667,1.0,3.0,33.333333333333336,19.666666666666668,377.0,0.0,0.6666666666666666,-24.5,-24.4,0.10000000000000142,52.4,52.4,0,0,0,0,60,2.35,40.55,7.15,192.35,0.5,0,0.2,0.65,2.3157894736842106,35.1578947368421,0.3684210526315789,0.2631578947368421,108,2.7777777777777777,31.27777777777778,5.25,162.0,0.4444444444444444,0,0.3888888888888889,0.5277777777777778,1.7428571428571429,28.314285714285713,0.2857142857142857,0.42857142857142855,3.3333333333333286,-2.0,0.33333333333333337,-0.4277777777777776,0.05555555555555558,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,1.4285714285714264,-13.942857142857141,1.4285714285714264
401754617,2023,4,0.2222222222222222,259,2747,38,6,32,44,1,0,0,0,0,0,3.0,19.0,37.666666666666664,339.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.625,-34.7,-0.07500000000000284,48.5,45.5,0,0,0,0,99,1.8484848484848484,31.03030303030303,6.424242424242424,166.42424242424244,0.36363636363636365,0,0.21212121212121213,0.6060606060606061,3.4516129032258065,42.74193548387097,0.5806451612903226,0.22580645161290322,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,37.666666666666664,0.0,1.8484848484848484,0.36363636363636365,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,8.142857142857142,-19.82857142857143,8.142857142857142
401754636,2023,4,0.2222222222222222,2628,2567,35,24,11,59,1,0,0,0,0,0,2.0,45.0,17.5,515.5,1.0,1.0,3.0,38.333333333333336,23.666666666666668,435.3333333333333,2.0,0.6666666666666666,-6.681818181818182,-15.0,-8.318181818181818,63.68181818181818,61.5,0,0,0,0,57,3.8421052631578947,53.578947368421055,7.052631578947368,173.3684210526316,0.631578947368421,0,0.10526315789473684,0.8421052631578947,2.9,34.55,0.4,0.25,114,2.8947368421052633,34.68421052631579,5.2631578947368425,121.02631578947368,0.39473684210526316,0,0.23684210526315788,0.6052631578947368,2.45,33.225,0.4,0.175,6.666666666666664,-6.166666666666668,0.33333333333333337,0.9473684210526314,0.23684210526315785,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,2.857142857142856,-8.571428571428571,2.857142857142856
401754640,2023,4,0.2222222222222222,2116,153,34,9,25,43,1,0,0,0,0,0,2.0,42.5,8.5,491.0,0.5,1.0,3.0,25.0,19.0,279.0,1.3333333333333333,0.6666666666666666,-7.0,-7.0,0.0,46.63636363636363,46.6,0,0,0,0,66,3.409090909090909,44.18181818181818,5.909090909090909,151.1818181818182,0.5454545454545454,0,0.13636363636363635,0.8181818181818182,1.3043478260869565,23.782608695652176,0.17391304347826086,0.34782608695652173,96,2.5625,25.71875,5.03125,148.78125,0.4375,0,0.40625,0.46875,1.4705882352941178,30.264705882352942,0.29411764705882354,0.38235294117647056,17.5,-10.5,0.33333333333333337,0.8465909090909092,0.10795454545454541,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,7.5,-4.0,7.5
401754642,2023,4,0.2222222222222222,97,189,40,17,23,57,1,0,0,0,0,0,2.0,39.5,15.5,403.0,2.0,1.0,3.0,23.0,18.0,314.0,0.0,0.6666666666666666,-26.545454545454547,-25.0,1.5454545454545467,51.13636363636363,47.8,0,0,0,0,69,3.130434782608696,35.82608695652174,5.3478260869565215,137.8695652173913,0.5217391304347826,0,0.2608695652173913,0.5652173913043478,1.52,16.52,0.24,0.4,99,2.1818181818181817,28.454545454545453,6.454545454545454,183.54545454545453,0.42424242424242425,0,0.15151515151515152,0.6363636363636364,1.7058823529411764,28.441176470588236,0.29411764705882354,0.38235294117647056,16.5,-2.5,0.33333333333333337,0.9486166007905141,0.09749670619235834,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,7.071428571428571,-14.285714285714285,7.071428571428571
401756896,2023,4,0.2222222222222222,239,9,24,27,-3,51,0,0,1,0,0,0,3.0,38.0,30.0,517.3333333333334,1.3333333333333333,0.6666666666666666,3.0,30.666666666666668,19.333333333333332,408.0,1.0,0.6666666666666666,-2.4,-2.4,0.0,60.25,60.4,0,0,0,0,111,3.081081081081081,42.37837837837838,6.918918918918919,149.78378378378378,0.4864864864864865,0,0.21621621621621623,0.7027027027027027,2.4054054054054053,28.45945945945946,0.35135135135135137,0.32432432432432434,108,2.5555555555555554,31.805555555555557,5.777777777777778,161.11111111111111,0.4444444444444444,0,0.25,0.5833333333333334,1.8285714285714285,27.771428571428572,0.3142857142857143,0.4,7.333333333333332,10.666666666666668,0.0,0.5255255255255258,0.042042042042042094,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,3.1428571428571423,-1.3714285714285712,3.1428571428571423
401756897,2023,4,0.2222222222222222,38,2751,37,20,17,57,1,0,0,0,0,0,3.0,23.666666666666668,23.333333333333332,334.3333333333333,0.6666666666666666,0.3333333333333333,3.0,15.666666666666666,12.666666666666666,344.6666666666667,1.3333333333333333,0.6666666666666666,0.0,-12.2,0.0,0.0,45.3,0,0,0,0,99,2.1818181818181817,31.181818181818183,5.787878787878788,150.96969696969697,0.36363636363636365,0,0.30303030303030304,0.5757575757575758,2.235294117647059,38.6764705882353,0.4117647058823529,0.20588235294117646,105,1.457142857142857,29.085714285714285,5.714285714285714,149.34285714285716,0.22857142857142856,0,0.3142857142857143,0.5428571428571428,1.5142857142857142,25.6,0.17142857142857143,0.4,8.000000000000002,10.666666666666666,-0.3333333333333333,0.7246753246753246,0.13506493506493508,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,3.4285714285714293,-6.971428571428571,3.4285714285714293
401756898,2023,4,0.2222222222222222,151,252,13,34,-21,47,0,0,0,0,0,0,3.0,37.0,9.0,481.6666666666667,0.3333333333333333,0.6666666666666666,2.0,48.0,1.5,469.0,0.5,1.0,6.55,6.4,-0.14999999999999947,49.55,49.1,0,0,0,0,111,3.1621621621621623,37.83783783783784,6.621621621621622,144.8918918918919,0.4594594594594595,0,0.16216216216216217,0.6756756756756757,0.972972972972973,22.027027027027028,0.13513513513513514,0.3783783783783784,66,4.0,41.04545454545455,6.363636363636363,189.0,0.7272727272727273,0,0.0,0.6818181818181818,0.4,7.68,0.12,0.64,-11.0,7.5,-0.33333333333333337,-0.8378378378378377,-0.2678132678132678,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,-4.714285714285714,3.657142857142857,-4.714285714285714
401756899,2023,4,0.2222222222222222,2305,277,41,10,31,51,1,0,1,0,0,0,3.0,36.0,18.666666666666668,422.6666666666667,1.0,0.6666666666666666,3.0,28.666666666666668,14.666666666666666,436.3333333333333,2.3333333333333335,0.6666666666666666,-12.65,-12.4,0.25,54.5,54.0,0,0,0,0,99,3.0303030303030303,36.39393939393939,5.878787878787879,155.06060606060606,0.5151515151515151,0,0.21212121212121213,0.6060606060606061,1.8571428571428572,27.2,0.2857142857142857,0.4,135,1.9777777777777779,29.711111111111112,5.022222222222222,99.55555555555556,0.3111111111111111,0,0.4444444444444444,0.5111111111111111,1.1395348837209303,20.88372093023256,0.20930232558139536,0.3953488372093023,7.333333333333332,4.000000000000002,0.0,1.0525252525252524,0.20404040404040402,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,3.1428571428571423,-7.085714285714285,3.1428571428571423
401756900,2023,4,0.2222222222222222,197,202,12,19,-7,31,0,0,0,0,0,0,2.0,15.0,38.0,285.0,1.0,0.5,3.0,24.0,23.333333333333332,401.0,1.6666666666666667,0.3333333333333333,-10.681818181818182,-10.681818181818182,0.0,54.68181818181818,54.68181818181818,0,0,0,0,78,1.6923076923076923,21.384615384615383,5.384615384615385,143.57692307692307,0.3076923076923077,0,0.4230769230769231,0.3076923076923077,2.869565217391304,37.17391304347826,0.391304347826087,0.21739130434782608,105,2.142857142857143,35.25714285714286,6.6,147.82857142857142,0.34285714285714286,0,0.2571428571428571,0.6857142857142857,2.0294117647058822,30.323529411764707,0.3235294117647059,0.4117647058823529,-9.0,14.666666666666668,0.16666666666666669,-0.4505494505494505,-0.03516483516483515,0.42857142857142855,0.5714285714285714,0.25,0.0,0.0,-3.8571428571428568,-6.103896103896103,-3.8571428571428568
