home_games_played,home_wins,home_losses,home_points_scored_total,home_points_allowed_total,home_points_scored_avg,home_points_allowed_avg,home_point_differential_avg,home_win_pct,home_total_yards_avg,home_passing_yards_avg,home_rushing_yards_avg,home_turnovers_avg,home_first_downs_avg,home_third_down_pct,home_penalties_avg,home_penalty_yards_avg,away_games_played,away_wins,away_losses,away_points_scored_total,away_points_allowed_total,away_points_scored_avg,away_points_allowed_avg,away_point_differential_avg,away_win_pct,away_total_yards_avg,away_passing_yards_avg,away_rushing_yards_avg,away_turnovers_avg,away_first_downs_avg,away_third_down_pct,away_penalties_avg,away_penalty_yards_avg,home_off_points_per_drive,home_off_yards_per_drive,home_off_plays_per_drive,home_off_seconds_per_drive,home_off_scoring_pct,home_off_redzone_scoring_pct,home_off_explosive_pct,home_off_three_and_out_pct,home_off_total_drives,home_def_points_per_drive,home_def_yards_per_drive,home_def_scoring_pct,home_def_three_and_out_forced,home_def_redzone_stops,home_ppd_differential,home_ypd_differential,home_scoring_pct_differential,away_off_points_per_drive,away_off_yards_per_drive,away_off_plays_per_drive,away_off_seconds_per_drive,away_off_scoring_pct,away_off_redzone_scoring_pct,away_off_explosive_pct,away_off_three_and_out_pct,away_off_total_drives,away_def_points_per_drive,away_def_yards_per_drive,away_def_scoring_pct,away_def_three_and_out_forced,away_def_redzone_stops,away_ppd_differential,away_ypd_differential,away_scoring_pct_differential,points_scored_diff,points_allowed_diff,win_pct_diff,total_yards_diff,ppd_matchup_diff,home_score,away_score,home_win,point_spread,total_points,game_id,week
2,2,0,86,6,43.0,3.0,40.0,1.0,0,0,0,0,0,0,0,0,2,1,1,34,27,17.0,13.5,3.5,0.5,0,0,0,0,0,0,0,0,3.1818181818181817,43.0,6.2727272727272725,179.63636363636363,0.45454545454545453,0,0.6363636363636364,0.45454545454545453,11,0.2727272727272727,13.090909090909092,0.09090909090909091,0.36363636363636365,0,2.909090909090909,29.909090909090907,0.36363636363636365,1.9285714285714286,22.428571428571427,5.5,149.21428571428572,0.35714285714285715,0,0.42857142857142855,0.35714285714285715,14,0.0,8.928571428571429,0.0,0.35714285714285715,0,1.9285714285714286,13.499999999999998,0.35714285714285715,26.0,-10.5,0.5,0,0.9805194805194806,16,12,1,4,28,401628345,2
2,2,0,62,38,31.0,19.0,12.0,1.0,0,0,0,0,0,0,0,0,2,2,0,114,29,57.0,14.5,42.5,1.0,0,0,0,0,0,0,0,0,2.5,33.416666666666664,6.083333333333333,160.58333333333334,0.3333333333333333,0,0.5833333333333334,0.25,12,1.6666666666666667,30.666666666666668,0.25,0.3333333333333333,0,0.8333333333333333,2.7499999999999964,0.08333333333333331,3.1666666666666665,40.25,5.75,127.25,0.5,0,0.6666666666666666,0.25,12,2.6923076923076925,30.846153846153847,0.38461538461538464,0.3076923076923077,0,0.474358974358974,9.403846153846153,0.11538461538461536,-26.0,4.5,0.0,0,0.35897435897435925,10,51,0,-41,61,401628346,2
2,2,0,64,27,32.0,13.5,18.5,1.0,0,0,0,0,0,0,0,0,2,1,1,59,14,29.5,7.0,22.5,0.5,0,0,0,0,0,0,0,0,3.090909090909091,39.72727272727273,5.909090909090909,145.54545454545453,0.5454545454545454,0,0.5454545454545454,0.2727272727272727,11,1.3076923076923077,24.0,0.23076923076923078,0.3076923076923077,0,1.7832167832167831,15.727272727272727,0.31468531468531463,0.7,31.1,6.7,166.9,0.1,0,0.6,0.4,10,1.2727272727272727,19.363636363636363,0.18181818181818182,0.45454545454545453,0,-0.5727272727272728,11.736363636363638,-0.08181818181818182,2.5,6.5,0.5,0,2.3559440559440556,12,31,0,-19,43,401628347,2
2,1,1,55,47,27.5,23.5,4.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.6923076923076925,27.076923076923077,4.538461538461538,121.46153846153847,0.38461538461538464,0,0.46153846153846156,0.38461538461538464,13,2.6153846153846154,28.076923076923077,0.38461538461538464,0.46153846153846156,0,0.0769230769230771,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27.5,23.5,0.5,0,0.0769230769230771,52,10,1,42,62,401628348,2
2,2,0,79,30,39.5,15.0,24.5,1.0,0,0,0,0,0,0,0,0,1,0,1,3,41,3.0,41.0,-38.0,0.0,0,0,0,0,0,0,0,0,3.75,38.416666666666664,5.0,155.25,0.5833333333333334,0,0.75,0.08333333333333333,12,0.3,12.1,0.1,0.7,0,3.45,26.316666666666663,0.4833333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,36.5,-26.0,1.0,0,3.45,55,0,1,55,55,401628349,2
2,2,0,97,3,48.5,1.5,47.0,1.0,0,0,0,0,0,0,0,0,3,3,0,125,17,41.666666666666664,5.666666666666667,36.0,1.0,0,0,0,0,0,0,0,0,4.8,44.5,6.1,196.2,0.7,0,0.8,0.1,10,0.9090909090909091,15.363636363636363,0.18181818181818182,0.45454545454545453,0,3.8909090909090907,29.136363636363637,0.5181818181818181,3.3043478260869565,41.73913043478261,6.260869565217392,172.52173913043478,0.5217391304347826,0,0.6956521739130435,0.13043478260869565,23,0.7391304347826086,15.73913043478261,0.08695652173913043,0.4782608695652174,0,2.5652173913043477,26.0,0.43478260869565216,6.833333333333336,-4.166666666666667,0.0,0,1.325691699604743,23,17,1,6,40,401628462,2
2,2,0,58,21,29.0,10.5,18.5,1.0,0,0,0,0,0,0,0,0,2,0,2,18,106,9.0,53.0,-44.0,0.0,0,0,0,0,0,0,0,0,2.090909090909091,48.36363636363637,8.363636363636363,225.45454545454547,0.36363636363636365,0,0.8181818181818182,0.09090909090909091,11,1.75,25.333333333333332,0.25,0.3333333333333333,0,0.34090909090909083,23.030303030303035,0.11363636363636365,0.9090909090909091,15.363636363636363,5.090909090909091,148.9090909090909,0.18181818181818182,0,0.2727272727272727,0.45454545454545453,11,4.8,44.5,0.7,0.1,0,-3.8909090909090907,-29.136363636363637,-0.5181818181818181,20.0,-42.5,1.0,0,4.2318181818181815,77,3,1,74,80,401628463,2
2,2,0,74,7,37.0,3.5,33.5,1.0,0,0,0,0,0,0,0,0,3,3,0,100,31,33.333333333333336,10.333333333333334,23.0,1.0,0,0,0,0,0,0,0,0,3.4,35.3,7.1,219.7,0.6,0,0.6,0.4,10,0.7,17.7,0.1,0.4,0,2.7,17.599999999999998,0.5,3.5652173913043477,37.869565217391305,6.304347826086956,180.43478260869566,0.5652173913043478,0,0.6956521739130435,0.21739130434782608,23,1.4,27.85,0.2,0.35,0,2.1652173913043478,10.019565217391303,0.36521739130434777,3.6666666666666643,-6.833333333333334,0.0,0,0.5347826086956524,19,20,0,-1,39,401628464,2
2,2,0,89,14,44.5,7.0,37.5,1.0,0,0,0,0,0,0,0,0,2,2,0,39,16,19.5,8.0,11.5,1.0,0,0,0,0,0,0,0,0,2.0,26.466666666666665,5.333333333333333,117.53333333333333,0.4,0,0.4666666666666667,0.13333333333333333,15,0.8235294117647058,23.470588235294116,0.11764705882352941,0.23529411764705882,0,1.1764705882352942,2.996078431372549,0.2823529411764706,2.3846153846153846,32.30769230769231,5.538461538461538,169.15384615384616,0.3076923076923077,0,0.5384615384615384,0.38461538461538464,13,0.25,20.0,0.08333333333333333,0.3333333333333333,0,2.1346153846153846,12.307692307692307,0.2243589743589744,25.0,-1.0,0.0,0,-0.9581447963800904,24,27,0,-3,51,401628465,2
2,1,1,40,29,20.0,14.5,5.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.090909090909091,42.54545454545455,7.454545454545454,209.54545454545453,0.45454545454545453,0,0.8181818181818182,0.0,11,1.3,15.1,0.2,0.6,0,0.7909090909090908,27.445454545454545,0.2545454545454545,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.0,14.5,0.5,0,0.7909090909090908,48,0,1,48,48,401628466,2
2,2,0,60,24,30.0,12.0,18.0,1.0,0,0,0,0,0,0,0,0,2,1,1,51,53,25.5,26.5,-1.0,0.5,0,0,0,0,0,0,0,0,2.0,33.6,8.0,235.9,0.4,0,0.8,0.1,10,1.7,26.1,0.3,0.4,0,0.30000000000000004,7.5,0.10000000000000003,2.0,30.5,6.2,165.7,0.4,0,0.8,0.2,10,2.7,45.8,0.5,0.1,0,-0.7000000000000002,-15.299999999999997,-0.09999999999999998,4.5,-14.5,0.5,0,1.0000000000000002,28,10,1,18,38,401628467,2
2,2,0,66,13,33.0,6.5,26.5,1.0,0,0,0,0,0,0,0,0,2,0,2,20,51,10.0,25.5,-15.5,0.0,0,0,0,0,0,0,0,0,1.2727272727272727,19.363636363636363,4.909090909090909,175.0,0.18181818181818182,0,0.2727272727272727,0.45454545454545453,11,0.7,31.1,0.1,0.4,0,0.5727272727272728,-11.736363636363638,0.08181818181818182,0.25,20.0,4.833333333333333,115.25,0.08333333333333333,0,0.3333333333333333,0.3333333333333333,12,2.3846153846153846,32.30769230769231,0.3076923076923077,0.38461538461538464,0,-2.1346153846153846,-12.307692307692307,-0.2243589743589744,23.0,-19.0,1.0,0,2.7073426573426573,56,0,1,56,56,401628468,2
2,2,0,83,27,41.5,13.5,28.0,1.0,0,0,0,0,0,0,0,0,2,1,1,63,79,31.5,39.5,-8.0,0.5,0,0,0,0,0,0,0,0,5.9,52.5,6.5,179.8,0.9,0,0.8,0.0,10,1.4444444444444444,26.444444444444443,0.3333333333333333,0.3333333333333333,0,4.455555555555556,26.055555555555557,0.5666666666666667,0.5833333333333334,31.916666666666668,7.166666666666667,181.75,0.08333333333333333,0,0.6666666666666666,0.16666666666666666,12,2.8333333333333335,30.25,0.5,0.3333333333333333,0,-2.25,1.6666666666666679,-0.4166666666666667,10.0,-26.0,0.5,0,6.705555555555556,37,34,1,3,71,401628469,2
2,2,0,80,23,40.0,11.5,28.5,1.0,0,0,0,0,0,0,0,0,2,2,0,67,24,33.5,12.0,21.5,1.0,0,0,0,0,0,0,0,0,4.2727272727272725,38.0,6.818181818181818,182.0909090909091,0.8181818181818182,0,0.6363636363636364,0.09090909090909091,11,0.9090909090909091,19.454545454545453,0.18181818181818182,0.6363636363636364,0,3.3636363636363633,18.545454545454547,0.6363636363636365,2.3636363636363638,24.818181818181817,6.181818181818182,180.54545454545453,0.45454545454545453,0,0.6363636363636364,0.18181818181818182,11,0.6363636363636364,16.727272727272727,0.18181818181818182,0.45454545454545453,0,1.7272727272727275,8.09090909090909,0.2727272727272727,6.5,-0.5,0.0,0,1.6363636363636358,34,27,1,7,61,401628470,2
2,2,0,78,38,39.0,19.0,20.0,1.0,0,0,0,0,0,0,0,0,2,0,2,6,62,3.0,31.0,-28.0,0.0,0,0,0,0,0,0,0,0,3.6666666666666665,50.25,7.583333333333333,224.0,0.25,0,0.8333333333333334,0.25,12,4.75,63.125,0.625,0.125,0,-1.0833333333333335,-12.875,-0.375,0.23076923076923078,15.384615384615385,5.3076923076923075,122.46153846153847,0.0,0,0.46153846153846156,0.38461538461538464,13,0.8333333333333334,33.75,0.16666666666666666,0.25,0,-0.6025641025641026,-18.365384615384613,-0.16666666666666666,36.0,-12.0,1.0,0,-0.48076923076923084,49,17,1,32,66,401628471,2
2,2,0,100,33,50.0,16.5,33.5,1.0,0,0,0,0,0,0,0,0,2,2,0,64,30,32.0,15.0,17.0,1.0,0,0,0,0,0,0,0,0,5.5,52.666666666666664,4.833333333333333,136.41666666666666,0.8333333333333334,0,0.75,0.16666666666666666,12,1.5384615384615385,17.23076923076923,0.3076923076923077,0.38461538461538464,0,3.9615384615384617,35.43589743589743,0.5256410256410257,2.076923076923077,27.0,5.153846153846154,138.53846153846155,0.38461538461538464,0,0.38461538461538464,0.23076923076923078,13,1.3076923076923077,21.692307692307693,0.23076923076923078,0.23076923076923078,0,0.7692307692307694,5.307692307692307,0.15384615384615385,18.0,1.5,0.0,0,3.1923076923076925,48,0,1,48,48,401628472,2
2,2,0,73,24,36.5,12.0,24.5,1.0,0,0,0,0,0,0,0,0,2,1,1,55,66,27.5,33.0,-5.5,0.5,0,0,0,0,0,0,0,0,3.4545454545454546,45.36363636363637,6.909090909090909,197.45454545454547,0.5454545454545454,0,0.8181818181818182,0.09090909090909091,11,2.1,26.4,0.3,0.5,0,1.3545454545454545,18.96363636363637,0.24545454545454543,2.7,38.8,6.9,172.8,0.5,0,0.6,0.3,10,4.7272727272727275,56.0,0.7272727272727273,0.18181818181818182,0,-2.0272727272727273,-17.200000000000003,-0.2272727272727273,9.0,-21.0,0.5,0,3.381818181818182,30,9,1,21,39,401628473,2
2,2,0,45,14,22.5,7.0,15.5,1.0,0,0,0,0,0,0,0,0,1,0,1,7,55,7.0,55.0,-48.0,0.0,0,0,0,0,0,0,0,0,1.7,34.3,7.6,235.3,0.3,0,0.6,0.1,10,0.0,8.7,0.0,0.5,0,1.7,25.599999999999998,0.3,0.7777777777777778,22.666666666666668,5.666666666666667,163.0,0.1111111111111111,0,0.3333333333333333,0.4444444444444444,9,5.5,54.5,0.9,0.0,0,-4.722222222222222,-31.833333333333332,-0.788888888888889,15.5,-48.0,1.0,0,6.4222222222222225,27,13,1,14,40,401628474,2
2,1,1,57,37,28.5,18.5,10.0,0.5,0,0,0,0,0,0,0,0,1,0,1,7,34,7.0,34.0,-27.0,0.0,0,0,0,0,0,0,0,0,3.0,39.733333333333334,5.133333333333334,109.2,0.4666666666666667,0,0.6666666666666666,0.4,15,0.2,8.2,0.06666666666666667,0.6,0,2.8,31.533333333333335,0.4,0.7,17.7,4.7,138.8,0.1,0,0.4,0.4,10,3.4,35.3,0.6,0.4,0,-2.7,-17.599999999999998,-0.5,21.5,-15.5,0.5,0,5.5,49,14,1,35,63,401628593,2
2,1,1,62,75,31.0,37.5,-6.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.4666666666666667,15.266666666666667,4.466666666666667,105.53333333333333,0.06666666666666667,0,0.26666666666666666,0.5333333333333333,15,3.3846153846153846,34.53846153846154,0.46153846153846156,0.15384615384615385,0,-2.917948717948718,-19.271794871794874,-0.3948717948717949,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,31.0,37.5,0.5,0,-2.917948717948718,40,21,1,19,61,401628603,2
2,1,1,47,40,23.5,20.0,3.5,0.5,0,0,0,0,0,0,0,0,2,2,0,73,32,36.5,16.0,20.5,1.0,0,0,0,0,0,0,0,0,2.0,25.833333333333332,4.916666666666667,129.16666666666666,0.3333333333333333,0,0.4166666666666667,0.5,12,2.4545454545454546,28.545454545454547,0.45454545454545453,0.36363636363636365,0,-0.4545454545454546,-2.7121212121212146,-0.12121212121212122,1.0833333333333333,22.666666666666668,6.166666666666667,162.41666666666666,0.25,0,0.4166666666666667,0.25,12,1.3333333333333333,19.333333333333332,0.16666666666666666,0.25,0,-0.25,3.3333333333333357,0.08333333333333334,-13.0,4.0,-0.5,0,-0.20454545454545459,14,16,0,-2,30,401628977,2
2,1,1,65,34,32.5,17.0,15.5,0.5,0,0,0,0,0,0,0,0,2,0,2,24,70,12.0,35.0,-23.0,0.0,0,0,0,0,0,0,0,0,1.0769230769230769,25.153846153846153,5.3076923076923075,129.76923076923077,0.15384615384615385,0,0.46153846153846156,0.38461538461538464,13,1.8461538461538463,26.0,0.38461538461538464,0.3076923076923077,0,-0.7692307692307694,-0.8461538461538467,-0.23076923076923078,1.0,32.9,6.3,157.4,0.2,0,0.5,0.3,10,3.8181818181818183,42.45454545454545,0.5454545454545454,0.2727272727272727,0,-2.8181818181818183,-9.554545454545455,-0.3454545454545454,20.5,-18.0,0.5,0,2.048951048951049,38,23,1,15,61,401629040,2
3,2,1,96,93,32.0,31.0,1.0,0.6666666666666666,0,0,0,0,0,0,0,0,2,0,2,24,107,12.0,53.5,-41.5,0.0,0,0,0,0,0,0,0,0,3.5517241379310347,36.89655172413793,5.586206896551724,124.62068965517241,0.5862068965517241,0,0.5172413793103449,0.2413793103448276,29,0.9285714285714286,23.642857142857142,0.17857142857142858,0.32142857142857145,0,2.623152709359606,13.253694581280786,0.4076354679802955,1.4166666666666667,12.75,4.5,146.0,0.25,0,0.25,0.5,12,4.333333333333333,44.0,0.6666666666666666,0.08333333333333333,0,-2.916666666666666,-31.25,-0.41666666666666663,20.0,-22.5,0.6666666666666666,0,5.539819376026272,31,0,1,31,31,401632068,2
3,3,0,103,59,34.333333333333336,19.666666666666668,14.666666666666668,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3.2916666666666665,38.208333333333336,5.583333333333333,151.125,0.4583333333333333,0,0.5833333333333334,0.2916666666666667,24,2.48,39.52,0.36,0.2,0,0.8116666666666665,-1.3116666666666674,0.09833333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,34.333333333333336,19.666666666666668,1.0,0,0.8116666666666665,72,14,1,58,86,401632071,2
2,0,2,23,68,11.5,34.0,-22.5,0.0,0,0,0,0,0,0,0,0,1,0,1,0,49,0.0,49.0,-49.0,0.0,0,0,0,0,0,0,0,0,1.3076923076923077,21.692307692307693,6.0,134.3846153846154,0.23076923076923078,0,0.46153846153846156,0.23076923076923078,13,2.076923076923077,27.0,0.38461538461538464,0.23076923076923078,0,-0.7692307692307694,-5.307692307692307,-0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.5,-15.0,0.0,0,-0.7692307692307694,24,27,0,-3,51,401632072,2
2,0,2,19,98,9.5,49.0,-39.5,0.0,0,0,0,0,0,0,0,0,2,0,2,13,114,6.5,57.0,-50.5,0.0,0,0,0,0,0,0,0,0,0.6666666666666666,16.866666666666667,4.066666666666666,124.33333333333333,0.06666666666666667,0,0.2,0.5333333333333333,15,4.428571428571429,48.357142857142854,0.7142857142857143,0.14285714285714285,0,-3.7619047619047623,-31.490476190476187,-0.6476190476190476,1.9166666666666667,20.166666666666668,4.916666666666667,157.33333333333334,0.25,0,0.25,0.5,12,3.8,43.2,0.6,0.1,0,-1.883333333333333,-23.033333333333335,-0.35,3.0,-8.0,0.0,0,-1.8785714285714292,24,21,1,3,45,401632459,2
1,0,1,0,31,0.0,31.0,-31.0,0.0,0,0,0,0,0,0,0,0,2,0,2,37,102,18.5,51.0,-32.5,0.0,0,0,0,0,0,0,0,0,0.6666666666666666,24.444444444444443,6.0,223.55555555555554,0.0,0,0.4444444444444444,0.4444444444444444,9,3.4444444444444446,48.666666666666664,0.5555555555555556,0.3333333333333333,0,-2.777777777777778,-24.22222222222222,-0.5555555555555556,1.5384615384615385,17.23076923076923,4.538461538461538,149.15384615384616,0.3076923076923077,0,0.3076923076923077,0.38461538461538464,13,5.5,52.666666666666664,0.8333333333333334,0.16666666666666666,0,-3.9615384615384617,-35.43589743589743,-0.5256410256410257,-18.5,-20.0,0.0,0,1.1837606837606836,42,34,1,8,76,401634181,2
