game_id,season,week,neutral_site,h2h_games,h2h_win_pct,home_recent_win_pct,away_recent_win_pct,recent_form_diff,home_score,away_score,home_win,point_differential
401757297,2025,11,0,0,0.5,0,0,0,27,30,0,-3
401757298,2025,11,0,0,0.5,0,0,0,21,24,0,-3
401757299,2025,11,0,0,0.5,0,0,0,17,21,0,-4
401760406,2025,11,0,0,0.5,0,0,0,16,26,0,-10
401760407,2025,11,0,0,0.5,0,0,0,10,42,0,-32
401760408,2025,11,0,0,0.5,0,0,0,38,6,1,32
401760409,2025,11,0,0,0.5,0,0,0,51,14,1,37
401761644,2025,11,0,0,0.5,0,0,0,23,25,0,-2
401761645,2025,11,0,0,0.5,0,0,0,40,27,1,13
401761646,2025,11,0,0,0.5,0,0,0,23,35,0,-12
401761647,2025,11,0,0,0.5,0,0,0,21,27,0,-6
401761648,2025,11,0,0,0.5,0,0,0,42,39,1,3
401762500,2025,11,0,0,0.5,0,0,0,55,23,1,32
401762501,2025,11,0,0,0.5,0,0,0,32,38,0,-6
401762502,2025,11,0,0,0.5,0,0,0,24,17,1,7
401762503,2025,11,0,0,0.5,0,0,0,14,13,1,1
401762504,2025,11,0,0,0.5,0,0,0,48,22,1,26
401762505,2025,11,0,0,0.5,0,0,0,40,21,1,19
401762851,2025,11,0,0,0.5,0,0,0,44,10,1,34
401762852,2025,11,0,0,0.5,0,0,0,24,20,1,4
401762853,2025,11,0,0,0.5,0,0,0,17,13,1,4
401762854,2025,11,0,0,0.5,0,0,0,42,3,1,39
401762855,2025,11,0,0,0.5,0,0,0,27,21,1,6
401752765,2025,12,0,0,0.5,0,0,0,21,23,0,-2
401752766,2025,12,0,0,0.5,0,0,0,35,10,1,25
401752767,2025,12,0,0,0.5,0,0,0,42,10,1,32
401752768,2025,12,0,0,0.5,0,0,0,23,22,1,1
401752769,2025,12,0,0,0.5,0,0,0,34,24,1,10
401752770,2025,12,0,0,0.5,0,0,0,49,27,1,22
401752771,2025,12,0,0,0.5,0,0,0,42,9,1,33
401752772,2025,12,0,0,0.5,0,0,0,31,30,1,1
401752900,2025,12,0,0,0.5,0,0,0,48,10,1,38
401752901,2025,12,0,0,0.5,0,0,0,31,7,1,24
401752902,2025,12,0,0,0.5,0,0,0,49,13,1,36
401752903,2025,12,0,0,0.5,0,0,0,10,28,0,-18
401752904,2025,12,0,0,0.5,0,0,0,42,13,1,29
401752905,2025,12,0,0,0.5,0,0,0,22,24,0,-2
401752906,2025,12,0,0,0.5,0,0,0,24,6,1,18
401752907,2025,12,0,0,0.5,0,0,0,26,21,1,5
401752945,2025,12,0,0,0.5,0,0,0,31,14,1,17
401752953,2025,12,0,0,0.5,0,0,0,28,3,1,25
401754591,2025,12,0,0,0.5,0,0,0,19,20,0,-1
401754592,2025,12,0,0,0.5,0,0,0,34,36,0,-2
401754593,2025,12,0,0,0.5,0,0,0,17,34,0,-17
401754594,2025,12,0,0,0.5,0,0,0,34,14,1,20
401754595,2025,12,0,0,0.5,0,0,0,41,7,1,34
401754596,2025,12,0,0,0.5,0,0,0,28,12,1,16
401754597,2025,12,0,0,0.5,0,0,0,15,37,0,-22
401756948,2025,12,0,0,0.5,0,0,0,25,23,1,2
401756949,2025,12,0,0,0.5,0,0,0,28,55,0,-27
401756950,2025,12,0,0,0.5,0,0,0,44,13,1,31
401756951,2025,12,0,0,0.5,0,0,0,24,30,0,-6
401756952,2025,12,0,0,0.5,0,0,0,6,14,0,-8
401756953,2025,12,0,0,0.5,0,0,0,48,9,1,39
401757174,2025,12,0,0,0.5,0,0,0,26,16,1,10
401757300,2025,12,0,0,0.5,0,0,0,26,23,1,3
401757301,2025,12,0,0,0.5,0,0,0,34,27,1,7
401757302,2025,12,0,0,0.5,0,0,0,35,26,1,9
401757303,2025,12,0,0,0.5,0,0,0,42,26,1,16
401757304,2025,12,0,0,0.5,0,0,0,38,24,1,14
401760410,2025,12,0,0,0.5,0,0,0,17,7,1,10
401760411,2025,12,0,0,0.5,0,0,0,20,17,1,3
401760412,2025,12,0,0,0.5,0,0,0,24,3,1,21
401760413,2025,12,0,0,0.5,0,0,0,55,10,1,45
401760414,2025,12,0,0,0.5,0,0,0,29,26,1,3
401761649,2025,12,0,0,0.5,0,0,0,33,0,1,33
401761650,2025,12,0,0,0.5,0,0,0,45,40,1,5
401761651,2025,12,0,0,0.5,0,0,0,18,30,0,-12
401761652,2025,12,0,0,0.5,0,0,0,58,10,1,48
401761653,2025,12,0,0,0.5,0,0,0,14,26,0,-12
401761654,2025,12,0,0,0.5,0,0,0,14,41,0,-27
401762506,2025,12,0,0,0.5,0,0,0,24,53,0,-29
401762507,2025,12,0,0,0.5,0,0,0,7,28,0,-21
401762508,2025,12,0,0,0.5,0,0,0,31,27,1,4
401762509,2025,12,0,0,0.5,0,0,0,35,24,1,11
401762510,2025,12,0,0,0.5,0,0,0,41,38,1,3
401762856,2025,12,0,0,0.5,0,0,0,35,42,0,-7
401762857,2025,12,0,0,0.5,0,0,0,17,13,1,4
401762858,2025,12,0,0,0.5,0,0,0,38,19,1,19
401762859,2025,12,0,0,0.5,0,0,0,3,45,0,-42
401762860,2025,12,0,0,0.5,0,0,0,3,24,0,-21
401762861,2025,12,0,0,0.5,0,0,0,9,24,0,-15
